Freq (Hz)	SE_unstirred(dB)	SE_stirred(dB)	SE_tot	<SE point (dB)>	Stdev(SE point (dB))
4900000000	-12.384	14.637108	5.689	3.838	6.220
4950000000	-9.056	14.423824	6.596	4.202	7.356
5000000000	-15.385	15.207428	7.219	5.383	5.814
5050000000	-1.587	16.282802	8.577	7.475	5.929
5100000000	4.310	20.245682	14.529	12.745	6.984
5150000000	4.163	20.382579	14.163	13.352	5.505
5200000000	10.138	19.545848	16.818	17.085	7.899
5250000000	15.904	19.348491	17.999	18.411	8.089
5300000000	8.970	19.057917	14.494	13.704	6.995
5350000000	-3.962	17.679022	11.359	9.910	6.188
5400000000	-6.894	16.476608	9.481	7.746	8.002
5450000000	-0.172	17.748392	11.028	9.079	7.033
5500000000	5.056	18.203781	12.620	10.470	8.294
5550000000	5.162	18.782654	13.660	12.207	6.697
5600000000	11.907	20.044309	16.579	16.445	6.261
5650000000	14.888	18.944216	17.188	16.957	6.932
5700000000	13.348	18.549294	16.841	16.833	7.406
5750000000	16.630	19.163335	18.446	18.303	8.445
5800000000	15.823	18.535480	17.962	18.351	6.870
5850000000	21.072	17.110012	17.456	17.238	6.491
5900000000	16.315	18.536864	18.120	18.073	8.691
5950000000	18.911	19.754921	19.614	18.824	7.478
6000000000	20.076	18.494769	18.998	18.144	7.490
6050000000	17.444	17.947307	17.750	18.543	7.486
6100000000	17.586	19.316074	18.549	18.046	8.107
6150000000	10.855	18.958644	14.567	13.478	6.795
6200000000	11.618	19.659769	14.659	13.610	5.311
6250000000	14.197	20.221598	16.014	14.672	5.973
6300000000	12.109	20.237504	14.700	13.484	6.162
6350000000	13.123	21.596027	15.074	13.441	5.176
6400000000	7.434	20.642195	11.809	9.562	6.091
6450000000	8.682	17.812487	10.896	9.146	5.981
6500000000	7.862	18.576164	10.783	9.431	5.026
6550000000	8.218	16.568150	10.307	8.661	6.391
6600000000	7.241	16.014332	9.179	7.968	4.792
6650000000	4.681	13.205228	7.130	5.232	5.838
6700000000	1.473	10.487638	3.453	2.055	5.335
6750000000	-3.962	3.615428	-2.322	-3.727	5.023
6800000000	-9.863	-1.169758	-8.114	-9.525	4.955
6850000000	-8.423	1.014619	-5.925	-7.657	5.546
6900000000	0.980	7.117740	2.377	1.479	4.421
6950000000	3.291	9.492094	4.755	3.667	5.225
7000000000	4.300	9.911098	5.925	4.912	5.192
7050000000	7.273	11.243224	8.255	6.974	5.900
7100000000	11.217	12.560764	11.684	11.412	6.080
7150000000	16.101	13.525053	15.252	15.428	6.158
7200000000	15.846	13.509597	14.983	15.238	6.048
7250000000	15.840	12.508007	14.321	14.567	6.916
7300000000	17.760	13.103553	15.503	16.220	6.690
7350000000	21.114	14.090495	17.978	19.194	7.422
7400000000	15.623	13.399030	14.850	15.985	7.439
7450000000	15.894	13.584563	15.193	15.971	5.740
7500000000	14.424	13.282898	14.060	14.642	5.642
7550000000	14.249	14.104354	14.210	13.844	6.179
7600000000	16.767	13.711661	15.757	16.332	5.076
7650000000	13.904	11.846151	13.303	13.814	5.385
7700000000	13.161	11.131977	12.443	13.120	5.896
7750000000	13.804	11.647681	13.174	13.130	6.155
7800000000	13.128	11.104248	12.595	12.807	5.421
7850000000	10.705	11.530577	10.862	10.675	4.830
7900000000	9.737	9.152368	9.625	9.776	5.214
7950000000	8.136	11.492876	8.852	8.276	5.321
8000000000	6.687	12.092608	8.013	7.233	4.398
8050000000	10.725	11.191426	10.821	10.690	3.872
8100000000	8.019	10.678201	8.516	8.253	4.017
8150000000	3.386	9.488651	4.634	3.485	4.869
8200000000	7.952	12.004445	8.518	8.041	3.535
8250000000	6.091	12.932148	7.319	6.094	4.635
8300000000	6.884	13.144965	7.603	6.899	3.638
8350000000	6.939	14.692720	8.006	6.854	4.343
8400000000	8.469	17.117387	10.005	8.239	5.481
8450000000	6.524	15.967027	8.319	7.389	3.805
8500000000	8.030	15.678084	9.171	7.923	5.208
8550000000	6.257	17.327034	7.752	6.423	4.535
8600000000	6.602	18.173359	7.873	6.652	3.879
8650000000	4.506	16.432196	6.492	4.991	5.684
8700000000	8.038	16.431603	9.428	8.128	4.602
8750000000	5.994	15.314635	7.396	6.176	4.568
8800000000	5.680	17.400354	7.444	6.060	4.320
8850000000	7.672	16.606557	8.843	7.546	4.202
8900000000	7.885	16.986993	9.032	7.980	4.246
8950000000	5.844	16.050018	7.172	6.009	4.038
9000000000	2.542	17.206609	4.837	3.312	4.216
9050000000	3.763	14.573265	5.241	4.225	3.691
9100000000	2.316	14.516877	4.582	2.454	5.326
9150000000	4.621	13.328305	5.651	4.595	4.080
9200000000	2.223	13.160141	3.644	2.572	3.851
9250000000	-3.759	11.920142	-0.526	-2.423	4.655
9300000000	-4.641	9.694938	-1.711	-3.384	5.116
9350000000	-3.616	7.156855	-2.301	-3.699	4.468
9400000000	-11.567	6.756098	-7.084	-9.050	5.024
9450000000	-11.823	4.121857	-8.499	-11.690	7.050
9500000000	-9.581	6.398661	-6.001	-7.314	4.643
9550000000	-6.482	8.715789	-3.488	-5.172	5.119
9600000000	-2.436	11.094185	0.593	-1.006	4.733
9650000000	-3.045	12.851035	2.137	-0.680	6.927
9700000000	1.805	12.712002	5.712	3.842	5.672
9750000000	0.048	8.837665	2.502	1.516	4.403
9800000000	-1.746	9.310667	0.725	-1.414	6.238
9850000000	-2.878	13.290626	1.380	-0.385	4.625
9900000000	0.269	16.064375	4.212	2.323	5.394
9950000000	-1.681	16.148676	3.484	1.145	5.932
10000000000	0.007	16.124527	4.067	1.698	5.947
10050000000	-1.340	16.608719	3.649	1.022	6.383
10100000000	-2.882	15.099734	2.308	0.460	5.082
10150000000	-8.223	14.814239	2.305	-0.771	6.945
10200000000	2.309	15.355812	5.103	3.532	4.986
10250000000	2.470	15.313443	5.188	3.860	4.013
10300000000	-1.891	14.782635	4.533	2.894	5.359
10350000000	-5.194	14.751241	3.067	0.702	5.649
10400000000	-8.945	15.659252	3.600	1.219	6.555
10450000000	3.531	15.872473	7.846	5.640	6.550
10500000000	5.802	17.463425	10.569	9.381	5.891
10550000000	-7.879	15.827197	7.299	5.847	5.980
10600000000	1.336	14.774261	6.511	4.634	6.101
10650000000	-0.051	14.839795	6.617	4.816	5.963
10700000000	1.667	14.396185	7.039	5.700	5.650
10750000000	-3.502	13.908671	3.957	2.399	4.917
10800000000	-3.384	14.255881	2.274	-0.607	6.843
10850000000	-3.926	11.450304	0.594	-1.674	5.457
10900000000	-3.750	12.190716	2.280	0.404	5.654
10950000000	-1.271	12.488317	2.961	1.386	5.164
11000000000	-2.784	12.391459	1.440	-0.596	5.659
11050000000	-2.754	10.775031	0.313	-1.678	5.862
11100000000	-6.523	12.278068	0.210	-2.283	6.225
11150000000	-1.801	13.649830	4.021	1.755	6.720
11200000000	0.043	14.956259	4.755	2.833	5.129
11250000000	-7.396	12.973278	1.209	-0.705	5.663
11300000000	-2.633	11.629900	1.574	-0.097	5.337
11350000000	-0.271	13.803901	4.750	3.157	5.362
11400000000	-6.011	14.886162	6.020	4.502	5.943
11450000000	3.393	16.291465	8.339	6.645	6.038
11500000000	2.894	14.423436	6.300	4.409	5.435
11550000000	-3.827	13.229096	4.697	2.393	6.541
11600000000	2.662	13.904204	7.328	5.257	6.654
11650000000	-1.445	13.748555	5.435	4.084	5.353
11700000000	-0.024	13.640470	5.044	3.000	5.648
11750000000	-2.337	10.130587	2.928	1.334	5.998
11800000000	-7.374	9.575760	0.786	-0.874	6.854
11850000000	-12.532	7.826275	-2.900	-5.986	7.689
11900000000	-11.949	6.644152	-4.136	-5.872	5.555
11950000000	-7.495	5.302737	-3.525	-5.783	6.153
12000000000	-8.717	3.349793	-4.894	-6.654	4.982
12050000000	-10.092	4.417872	-5.134	-7.339	6.178
12100000000	-5.731	6.729196	-2.348	-4.399	5.703
12150000000	-14.430	7.558375	-4.039	-6.339	5.919
12200000000	-8.083	8.417710	-2.626	-4.539	5.555
12250000000	-7.262	7.715740	-2.415	-4.677	5.796
12300000000	-16.660	5.707672	-5.516	-7.318	5.719
12350000000	-13.055	5.988341	-6.087	-8.681	6.375
12400000000	-11.654	5.114591	-6.080	-7.824	5.208
12450000000	-10.369	3.961793	-7.042	-8.943	5.020
12500000000	-14.976	2.355470	-9.697	-12.351	6.356
12550000000	-15.538	-0.990994	-12.132	-13.893	5.242
12600000000	-22.337	-2.286283	-14.608	-16.892	6.440
12650000000	-14.580	-2.686505	-12.188	-14.253	6.175
12700000000	-14.922	-0.266626	-10.861	-12.529	5.014
12750000000	-13.428	1.050929	-9.532	-11.812	6.670
12800000000	-7.243	4.587489	-3.885	-5.538	5.256
12850000000	-2.141	5.811723	0.131	-1.690	6.337
12900000000	-0.165	4.892433	1.480	0.188	6.536
12950000000	-2.377	3.491956	-0.140	-0.801	5.133
13000000000	-1.529	2.486479	0.766	0.434	7.222
13050000000	-1.204	2.777406	0.730	-0.452	8.600
13100000000	-5.693	3.785257	-0.794	-1.368	5.289
13150000000	-4.243	2.172999	-0.607	-0.568	5.992
13200000000	-8.078	1.785218	-2.034	-2.087	6.105
13250000000	-3.080	4.010340	1.883	1.448	7.543
13300000000	-0.766	4.385950	1.741	0.326	6.950
13350000000	-0.864	3.298164	1.495	0.831	7.360
13400000000	-2.712	1.840826	0.420	-0.384	7.298
13450000000	1.037	4.871151	2.933	2.499	7.001
13500000000	3.323	4.836430	4.148	3.736	6.935
13550000000	2.455	5.103685	4.035	3.980	6.612
13600000000	3.719	4.920607	4.295	3.939	7.727
13650000000	-0.212	5.667163	2.337	1.751	7.041
13700000000	3.916	5.039972	4.459	3.892	7.117
13750000000	5.003	6.087258	5.628	5.386	7.668
13800000000	-5.148	4.265384	0.608	-0.141	7.423
13850000000	2.264	4.046577	3.099	2.350	6.474
13900000000	-1.619	7.007638	2.880	2.259	5.836
13950000000	4.152	7.979103	5.792	4.539	7.122
14000000000	8.496	7.496159	8.216	8.687	6.786
14050000000	12.821	6.184314	9.262	9.876	6.833
14100000000	5.875	6.751756	6.364	5.931	7.735
14150000000	12.422	8.272021	10.042	9.562	7.643
14200000000	12.720	10.110134	10.555	10.490	7.152
14250000000	16.132	9.195447	10.810	11.502	8.480
14300000000	22.509	8.888550	11.637	11.651	5.831
14350000000	18.918	9.976588	12.924	13.232	7.216
14400000000	12.488	10.751888	11.799	12.809	6.728
14450000000	6.101	9.976471	7.627	6.666	7.020
14500000000	-1.865	8.852608	3.121	1.895	5.536
14550000000	-1.325	6.539102	2.176	0.984	7.941
14600000000	-0.688	8.207387	3.194	1.626	7.072
14650000000	3.590	7.872233	4.650	3.856	5.398
14700000000	0.005	6.356461	1.711	0.166	6.279
14750000000	1.816	6.603801	2.980	1.677	6.281
14800000000	-7.943	9.770133	3.845	2.381	7.068
14850000000	-6.149	12.530701	4.969	2.282	8.006
14900000000	-2.217	11.942212	5.387	3.966	6.169
14950000000	0.313	9.339025	4.481	4.001	5.393
15000000000	1.970	7.755056	4.820	4.888	6.279
15050000000	2.014	7.900623	4.182	3.219	5.555
15100000000	1.006	7.301729	3.200	2.201	6.341
15150000000	-7.178	8.684283	1.112	-1.573	7.309
15200000000	-4.161	10.982123	3.789	2.029	6.660
15250000000	2.171	13.582776	7.604	6.196	6.516
15300000000	4.271	17.237467	10.557	8.537	6.417
15350000000	5.416	17.204555	10.716	8.529	7.000
15400000000	10.587	18.442077	13.399	11.931	5.518
15450000000	16.046	19.268665	17.726	16.428	7.565
15500000000	8.622	19.661881	14.917	14.086	6.735
15550000000	6.531	19.962847	13.016	11.609	6.048
15600000000	7.156	19.178952	12.184	10.400	6.196
15650000000	-1.106	17.383244	8.081	6.785	4.838
15700000000	6.807	17.439803	10.535	9.103	6.043
15750000000	-6.437	18.275676	8.979	6.634	7.238
15800000000	7.868	17.489484	10.748	9.146	5.610
15850000000	1.101	15.132409	6.713	4.425	6.111
15900000000	5.330	13.523648	8.515	6.991	6.060
15950000000	6.715	12.625696	9.342	9.196	5.766
16000000000	9.896	10.678641	10.514	10.959	8.046
16050000000	10.924	10.442074	10.653	9.768	7.070
16100000000	2.418	15.438225	10.812	10.130	6.980
16150000000	5.467	17.603156	11.832	10.630	6.804
16200000000	10.999	17.327377	14.192	13.890	7.134
16250000000	4.423	15.668616	8.988	7.774	5.827
16300000000	-0.034	15.366586	5.753	3.686	5.551
16350000000	-4.661	13.759349	2.918	1.234	4.933
16400000000	-6.593	11.068716	0.207	-2.181	5.428
16450000000	-7.857	10.251611	-2.060	-5.073	6.673
16500000000	-12.464	9.528068	-3.351	-5.220	5.358
16550000000	-8.064	10.699571	-1.225	-3.523	5.977
16600000000	-2.838	12.936212	2.477	0.908	4.955
16650000000	-2.091	12.474825	3.501	1.437	6.227
16700000000	-5.969	10.554007	-0.269	-1.984	5.281
16750000000	-14.867	8.473963	-2.902	-4.925	5.530
16800000000	-12.199	8.804272	-1.606	-3.919	6.545
16850000000	2.528	11.027252	6.809	5.144	6.675
16900000000	-5.767	11.752114	5.441	4.410	5.520
16950000000	-4.522	11.524440	1.947	-0.036	5.833
17000000000	-2.520	14.202581	4.622	3.059	5.405
17050000000	0.436	16.240910	7.691	6.090	5.777
17100000000	-5.834	14.956753	4.898	3.057	5.265
17150000000	-11.052	11.519498	0.936	-1.123	5.691
17200000000	-2.235	11.883615	3.132	1.443	5.057
17250000000	-10.725	13.022585	4.059	2.372	6.129
17300000000	4.847	17.034687	9.987	8.172	5.784
17350000000	3.858	16.379955	9.573	7.893	5.929
17400000000	-0.787	14.876393	7.294	6.183	5.727
17450000000	-5.788	17.317973	9.010	7.387	6.570
17500000000	-14.368	19.416976	8.582	6.007	5.810
17550000000	-10.968	18.890001	7.250	5.382	5.501
17600000000	-8.948	15.357626	3.806	1.371	6.126
17650000000	-7.740	16.280995	4.672	1.907	6.050
17700000000	-5.912	17.462816	4.954	2.696	5.782
17750000000	-1.288	18.401720	5.763	3.709	5.608
17800000000	-8.924	16.553827	2.083	-0.460	6.137
17850000000	-13.506	15.064961	0.953	-0.850	4.926
17900000000	-18.447	15.947385	1.662	-0.427	5.631
17950000000	-9.931	14.971180	0.318	-1.744	5.326
18000000000	-9.566	9.949846	-4.046	-5.983	5.478
18050000000	-20.542	2.500172	-11.135	-13.350	5.434
18100000000	-15.391	9.107591	-3.087	-5.030	5.391
18150000000	-7.176	12.791024	6.766	5.201	6.875
18200000000	-6.966	13.948409	4.849	2.570	6.553
18250000000	-12.296	11.984564	2.841	1.129	5.987
18300000000	6.217	14.664235	9.610	8.752	5.349
18350000000	5.600	15.903909	14.031	13.826	7.923
18400000000	0.212	17.874003	10.428	8.784	6.362
18450000000	1.559	18.006376	10.183	8.737	5.802
18500000000	3.841	17.267950	12.168	10.424	7.250
18550000000	-2.247	19.080711	15.675	15.324	7.485
18600000000	6.126	20.554439	16.423	16.014	6.532
18650000000	9.986	18.175308	15.397	15.052	6.727
18700000000	5.779	16.191543	12.739	12.321	6.684
18750000000	-3.147	17.789619	13.336	13.006	6.435
18800000000	13.357	18.430733	18.014	18.211	7.349
18850000000	1.024	13.405706	11.390	10.509	6.582
18900000000	0.085	10.995744	7.606	6.413	6.744
18950000000	3.919	12.033027	10.798	11.164	7.747
19000000000	4.071	16.840545	14.476	14.639	7.811
19050000000	8.363	16.131608	13.598	12.270	7.812
19100000000	13.670	15.936837	15.054	15.204	7.504
19150000000	7.645	18.367576	15.666	14.786	7.278
19200000000	15.820	22.306371	19.327	18.469	7.168
19250000000	3.531	21.563048	14.784	14.120	5.316
19300000000	5.017	17.266868	12.131	10.507	6.439
19350000000	-16.945	17.767383	9.778	7.727	7.143
19400000000	1.620	19.412911	8.955	7.100	5.093
19450000000	6.638	20.224036	11.240	9.118	6.419
19500000000	6.503	17.686069	11.834	10.008	7.195
19550000000	9.723	13.639487	13.076	13.187	7.266
19600000000	6.989	9.954694	9.588	9.801	8.255
19650000000	10.076	8.233928	8.388	8.899	6.434
19700000000	1.854	8.645867	7.321	6.868	7.390
19750000000	-0.394	8.551754	5.957	5.050	8.320
19800000000	-0.492	9.437505	5.386	5.093	6.087
19850000000	1.425	12.083915	5.407	3.691	5.962
19900000000	-2.624	12.461126	2.024	0.124	5.352
19950000000	-31.793	9.559430	-2.812	-4.705	5.431
20000000000	-15.528	7.339442	-4.616	-7.158	6.465
