Freq (Hz)	SE_unstirred(dB)	SE_stirred(dB)	SE_tot	<SE point (dB)>	Stdev(SE point (dB))
5600000000	9.334	10.920013	9.531	9.242	3.283
5650000000	13.377	12.559906	13.274	13.519	3.685
5700000000	13.197	12.517099	13.104	13.088	3.504
5750000000	10.483	12.370041	10.750	10.493	4.262
5800000000	11.246	11.725227	11.342	11.417	4.543
5850000000	13.974	12.203333	13.735	13.877	3.195
5900000000	20.384	14.623387	19.122	20.175	4.851
5950000000	18.853	16.738154	18.462	19.088	4.312
6000000000	17.482	14.954735	16.939	17.247	4.546
6050000000	20.288	14.393365	18.986	20.425	5.492
6100000000	21.396	16.552989	20.600	21.034	3.582
6150000000	19.931	17.531454	19.430	20.012	5.624
6200000000	21.248	17.311608	20.453	21.379	4.977
6250000000	21.148	18.048835	20.783	21.133	3.509
6300000000	24.705	20.382123	24.247	24.748	3.017
6350000000	21.291	21.063403	21.257	21.511	4.498
6400000000	23.131	20.282432	22.550	22.727	4.366
6450000000	27.549	19.291139	25.525	26.565	5.128
6500000000	27.770	21.077921	26.660	27.817	4.448
6550000000	31.931	19.507799	28.549	30.231	5.206
6600000000	28.310	19.789558	25.768	27.163	5.923
6650000000	37.218	20.213618	28.946	30.899	5.936
6700000000	32.432	17.750492	27.774	29.935	5.850
6750000000	20.751	16.609499	20.044	20.784	4.287
6800000000	12.271	13.630659	12.492	12.231	4.072
6850000000	12.479	11.070058	12.227	12.431	4.073
6900000000	11.587	4.363668	10.453	11.552	4.489
6950000000	11.811	5.776995	11.032	11.531	2.901
7000000000	12.411	8.233194	11.838	12.418	3.277
7050000000	15.741	10.547785	14.739	15.524	4.508
7100000000	17.357	11.988007	16.478	17.073	3.947
7150000000	19.387	13.624414	18.431	19.270	4.111
7200000000	24.038	12.887708	21.414	23.272	5.538
7250000000	16.657	13.423983	15.719	16.326	6.318
7300000000	24.426	13.486241	21.808	23.546	5.308
7350000000	20.348	13.813595	19.204	20.099	4.032
7400000000	13.448	11.732039	13.219	13.230	3.409
7450000000	7.758	11.114803	8.436	7.688	4.312
7500000000	11.383	9.274688	11.063	11.260	3.379
7550000000	10.218	8.162763	10.031	10.211	2.901
7600000000	6.717	5.504751	6.612	6.686	2.630
7650000000	0.507	3.256898	0.825	0.500	3.167
7700000000	-2.229	-0.054741	-1.877	-2.335	4.099
7750000000	4.335	0.400032	3.933	4.317	3.284
7800000000	4.784	2.722653	4.584	4.758	3.085
7850000000	5.559	7.272394	5.801	5.621	3.951
7900000000	4.981	10.839753	5.994	5.167	4.416
7950000000	13.480	12.032002	13.302	13.360	3.426
8000000000	13.225	13.390510	13.241	13.356	2.989
8050000000	9.934	16.151744	10.592	9.808	3.921
8100000000	4.286	16.736006	7.066	5.320	5.422
8150000000	9.154	18.112630	10.469	9.335	4.355
8200000000	14.911	20.373466	15.206	14.858	2.331
8250000000	12.326	18.442074	12.763	12.223	2.907
8300000000	10.322	16.260315	11.102	10.326	3.858
8350000000	8.831	17.889645	10.578	8.571	5.500
8400000000	8.969	17.768975	10.136	8.883	4.840
8450000000	9.640	16.729634	10.343	9.542	3.598
8500000000	7.108	15.314467	8.174	7.160	4.332
8550000000	-8.319	14.613388	1.300	-1.348	6.757
8600000000	3.522	13.511668	4.716	3.746	3.579
8650000000	3.857	10.705643	4.546	3.944	3.318
8700000000	1.392	8.083918	2.156	1.196	3.772
8750000000	-7.873	6.071799	-4.260	-5.773	4.384
8800000000	-17.492	3.941791	-6.482	-8.097	5.162
8850000000	1.739	3.577107	2.267	1.606	5.505
8900000000	-0.802	6.491583	0.809	-0.525	5.171
8950000000	-0.350	9.517091	1.459	0.054	4.662
9000000000	-6.125	12.914241	1.000	-1.699	6.869
9050000000	1.665	13.402319	4.941	3.114	5.394
9100000000	8.288	14.988820	9.419	8.149	4.386
9150000000	3.977	15.134682	6.515	4.209	6.172
9200000000	2.459	17.263112	6.767	4.411	5.998
9250000000	2.117	16.582461	7.301	5.256	6.175
9300000000	9.274	15.930435	11.137	10.187	5.911
9350000000	12.107	16.423475	13.062	12.441	5.006
9400000000	7.655	16.088027	9.497	8.210	4.965
9450000000	0.847	16.616480	9.442	7.703	6.603
9500000000	8.300	16.045104	12.747	11.752	6.744
9550000000	14.787	15.414672	15.093	14.890	6.744
9600000000	13.528	14.702613	14.088	14.360	7.322
9650000000	10.751	15.497203	13.018	12.791	5.648
9700000000	9.443	13.762640	11.887	10.953	8.178
9750000000	13.876	13.977511	13.934	12.743	8.060
9800000000	12.976	12.254614	12.604	12.905	7.129
9850000000	11.650	11.214928	11.463	11.062	8.238
9900000000	-2.455	9.454040	5.696	5.305	7.914
9950000000	7.939	7.909163	7.925	8.141	6.797
10000000000	3.892	5.399553	4.610	4.228	5.803
10050000000	8.037	4.593482	6.259	6.724	6.853
10100000000	8.550	0.411325	3.536	3.314	6.883
10150000000	-7.959	2.207132	-4.746	-6.013	5.338
10200000000	-3.724	3.741465	-1.910	-3.152	5.483
10250000000	-2.759	5.280637	-0.939	-2.819	5.768
10300000000	-5.992	5.771529	-1.826	-3.761	6.743
10350000000	1.507	4.125211	2.184	1.571	5.147
10400000000	-0.897	4.487276	0.656	-0.144	4.835
10450000000	-2.210	8.153059	0.403	-1.430	6.002
10500000000	-4.386	12.466364	0.665	-1.551	5.833
10550000000	0.785	14.360813	3.045	1.037	5.760
10600000000	2.487	14.229422	4.199	2.697	4.403
10650000000	1.139	14.538031	4.222	2.564	4.750
10700000000	2.858	11.850405	4.468	3.046	4.603
10750000000	2.158	10.232877	5.148	3.630	6.746
10800000000	3.854	6.347172	4.454	3.967	5.761
10850000000	0.791	4.381579	1.866	1.000	4.890
10900000000	-0.978	1.595559	0.478	-0.504	6.260
10950000000	8.505	-0.546140	2.978	4.207	7.710
11000000000	-0.837	-1.023245	-0.909	-0.440	7.576
11050000000	-1.176	-1.005111	-1.131	-0.961	5.852
11100000000	3.406	1.402032	2.676	3.091	6.085
11150000000	3.502	6.125065	4.923	5.127	7.086
11200000000	9.029	5.639425	7.838	8.203	6.039
11250000000	4.027	6.419107	4.647	4.087	5.924
11300000000	6.892	9.961677	7.461	6.883	4.809
11350000000	6.645	11.412511	8.070	6.994	6.286
11400000000	5.132	10.556474	6.155	5.615	4.054
11450000000	7.906	12.273191	8.657	7.679	5.139
11500000000	6.399	13.966481	7.618	6.609	4.460
11550000000	7.942	15.855218	9.421	8.197	4.560
11600000000	9.528	16.920675	10.699	9.805	4.265
11650000000	9.690	16.058084	10.545	9.176	5.181
11700000000	9.329	17.131890	10.040	9.270	3.313
11750000000	9.779	17.782262	11.276	10.309	4.080
11800000000	13.125	15.619373	13.660	13.186	4.311
11850000000	11.294	15.954740	12.282	11.613	4.535
11900000000	18.890	14.428376	17.793	18.964	5.789
11950000000	21.729	12.331554	18.790	19.791	5.296
12000000000	22.028	11.694769	17.851	18.468	6.072
12050000000	22.093	9.303080	15.795	17.671	7.115
12100000000	13.222	7.975426	12.037	12.653	5.708
12150000000	10.370	4.259554	8.893	9.726	5.881
12200000000	7.353	0.493194	5.960	6.779	3.878
12250000000	-3.195	-2.316404	-3.052	-3.217	3.745
12300000000	-1.634	-3.232114	-1.856	-1.583	3.417
12350000000	-0.377	-0.554800	-0.400	-0.305	3.443
12400000000	1.097	1.252035	1.115	0.789	3.820
12450000000	1.563	4.201958	1.804	1.604	2.660
12500000000	-3.522	3.356735	-2.944	-3.360	2.804
12550000000	0.664	3.339011	0.843	0.651	2.539
12600000000	4.339	5.427533	4.431	4.346	2.802
12650000000	5.502	9.795011	5.877	5.448	2.801
12700000000	6.997	9.941027	7.227	6.923	2.617
12750000000	6.607	10.497442	6.963	6.465	2.837
12800000000	6.748	12.548333	7.106	6.725	2.472
12850000000	7.103	13.356413	7.484	7.039	2.481
12900000000	6.501	13.973605	7.112	6.431	3.459
12950000000	7.138	14.832719	7.634	7.167	2.704
13000000000	5.548	12.972508	6.156	5.403	3.579
13050000000	4.693	11.673243	5.102	4.695	2.357
13100000000	0.436	8.862054	1.008	0.423	2.770
13150000000	-2.345	6.564274	-1.329	-2.500	4.397
13200000000	2.491	4.655882	2.731	2.553	3.667
13250000000	7.678	4.689763	6.660	7.265	5.196
13300000000	13.140	8.119297	11.795	12.928	5.352
13350000000	16.142	9.184650	13.392	14.147	6.296
13400000000	25.444	10.682244	16.694	17.803	6.338
13450000000	20.088	12.416650	16.616	17.319	5.872
13500000000	15.368	13.221367	14.422	15.035	6.143
13550000000	13.476	12.909066	13.281	13.385	5.990
13600000000	11.405	14.526725	12.401	12.021	4.800
13650000000	9.036	14.504190	10.754	9.818	7.257
13700000000	10.880	13.365685	11.743	10.891	6.783
13750000000	9.932	10.960623	10.236	10.171	5.381
13800000000	6.471	9.775444	7.296	6.545	6.061
13850000000	2.517	8.144734	4.503	3.809	5.363
13900000000	5.372	6.683459	5.839	5.571	5.496
13950000000	4.365	5.838443	4.912	4.541	6.120
14000000000	0.356	6.850161	2.951	1.928	6.283
14050000000	-3.900	8.252440	0.640	-0.758	5.160
14100000000	-0.309	9.474147	2.678	1.221	6.036
14150000000	4.193	9.202161	4.926	4.234	4.510
14200000000	3.023	7.944267	3.805	3.346	4.277
14250000000	1.433	5.892305	2.357	1.494	5.175
14300000000	5.602	8.246513	6.523	5.606	6.724
14350000000	11.421	11.477532	11.444	11.180	7.256
14400000000	6.163	12.366654	8.614	7.339	6.622
14450000000	6.131	12.579826	8.028	6.943	6.235
14500000000	4.588	11.880588	6.356	5.080	4.828
14550000000	6.861	10.818236	7.538	6.931	3.666
14600000000	-1.091	10.771220	2.371	0.633	6.036
14650000000	1.595	9.325094	3.071	1.834	4.403
14700000000	-1.969	7.292712	-0.132	-1.887	5.766
14750000000	-6.599	2.949655	-3.792	-6.115	6.906
14800000000	-0.140	-0.485145	-0.240	-0.183	6.346
14850000000	8.024	2.612226	6.405	7.659	6.639
14900000000	-3.836	3.681205	-2.906	-4.215	5.094
14950000000	-13.165	1.751380	-10.753	-12.190	4.514
15000000000	-10.619	3.325377	-8.564	-10.120	4.652
15050000000	-3.047	7.512322	-2.067	-3.219	4.147
15100000000	-1.590	8.587411	-0.429	-1.634	4.151
15150000000	0.278	10.078837	1.360	0.393	3.600
15200000000	2.444	10.880352	3.676	2.494	4.493
15250000000	5.219	10.074361	5.893	5.227	4.137
15300000000	4.269	11.041228	5.093	4.159	4.088
15350000000	3.779	9.115426	4.670	3.612	4.572
15400000000	3.575	6.054566	4.214	3.738	5.247
15450000000	-1.039	5.495472	0.713	-0.232	4.946
15500000000	-2.327	3.854727	-0.718	-1.479	5.003
15550000000	-4.142	1.217914	-2.832	-3.591	5.169
15600000000	-0.209	3.864077	0.625	0.374	4.759
15650000000	3.263	2.376731	3.070	3.391	4.805
15700000000	-0.523	3.590383	0.365	-0.761	5.816
15750000000	1.522	7.767609	3.332	2.424	5.394
15800000000	4.976	10.264955	6.107	4.706	6.258
15850000000	3.983	10.633602	5.369	4.723	4.110
15900000000	7.442	12.812538	8.219	7.650	3.791
15950000000	2.868	12.472673	4.649	3.245	4.748
16000000000	0.290	12.180086	2.274	0.517	5.079
16050000000	-1.640	11.583609	0.631	-1.417	5.284
16100000000	-5.577	9.721603	-2.312	-4.483	5.717
16150000000	-11.818	6.907409	-7.431	-9.847	5.723
16200000000	-17.210	3.118278	-11.999	-14.080	5.005
16250000000	-18.513	3.694500	-12.752	-14.936	5.158
16300000000	-14.885	5.928447	-10.569	-12.372	4.719
16350000000	-11.690	7.887572	-7.682	-9.421	4.710
16400000000	-6.761	8.423757	-4.386	-5.766	4.562
16450000000	-12.550	8.472859	-6.260	-8.948	5.632
16500000000	-3.345	9.480975	-1.808	-3.299	4.314
16550000000	-5.725	10.452866	-3.153	-4.551	3.905
16600000000	-4.238	11.563010	-1.513	-3.621	5.586
16650000000	-2.922	11.977061	0.885	-0.799	4.867
16700000000	-6.256	11.826001	-0.968	-2.950	5.333
16750000000	-6.868	10.917767	-2.139	-4.206	5.240
16800000000	-6.688	8.601198	-2.677	-5.232	5.736
16850000000	-14.715	7.090672	-1.974	-4.311	6.527
16900000000	-7.676	6.690904	-0.510	-2.485	5.905
16950000000	-7.774	6.089301	-1.159	-2.750	5.485
17000000000	-0.550	1.692647	0.202	-0.543	5.679
17050000000	-0.845	1.257545	0.824	0.768	8.148
17100000000	-2.235	1.203906	0.101	-0.701	6.428
17150000000	-5.099	1.242895	-0.952	-1.861	6.819
17200000000	-15.374	2.297897	-5.350	-7.550	5.623
17250000000	-10.211	4.995121	-5.917	-8.231	5.229
17300000000	-21.695	3.331314	-9.369	-11.293	4.652
17350000000	-11.932	1.999097	-7.458	-9.287	5.508
17400000000	-8.752	1.778096	-5.885	-7.937	5.857
17450000000	-18.056	2.588826	-11.383	-13.970	6.099
17500000000	-23.663	2.032236	-10.963	-12.798	4.475
17550000000	-15.217	-0.387494	-9.808	-11.703	4.715
17600000000	-14.589	-0.977040	-10.750	-12.770	5.423
17650000000	-27.535	-1.180853	-10.984	-13.763	6.324
17700000000	-16.388	-0.415843	-6.422	-8.729	6.267
17750000000	-7.036	2.511010	-1.098	-1.507	7.493
17800000000	-14.711	0.406519	-10.739	-12.478	5.240
17850000000	-19.503	-4.244623	-13.752	-15.304	5.521
17900000000	-17.475	-4.303059	-10.885	-12.485	5.582
17950000000	-17.940	-3.615322	-7.035	-8.630	4.656
18000000000	-5.188	-2.013293	-3.338	-4.143	6.439
18050000000	-4.840	0.676208	-2.790	-4.553	5.479
18100000000	-21.578	0.265738	-4.714	-6.355	5.946
18150000000	3.147	5.058964	3.799	2.508	5.376
18200000000	-5.794	7.303999	-1.682	-3.518	5.392
18250000000	-6.084	9.275445	-0.056	-1.857	5.937
18300000000	-1.161	9.061570	5.325	4.748	6.989
18350000000	0.370	9.148437	4.945	4.380	5.939
18400000000	3.461	7.142968	4.182	3.541	5.127
18450000000	4.099	7.435307	4.835	4.194	4.884
18500000000	6.862	8.699913	7.287	6.550	4.337
18550000000	9.855	6.172896	8.143	7.447	6.851
18600000000	19.387	3.654981	9.049	10.551	7.134
18650000000	15.809	1.650299	7.288	8.930	6.509
18700000000	11.301	4.113669	7.553	8.089	6.933
18750000000	7.287	5.480447	6.814	6.717	4.775
18800000000	3.755	5.400845	3.987	4.115	4.178
18850000000	3.594	6.142933	3.843	3.708	3.216
18900000000	2.940	6.554225	3.248	2.704	3.181
18950000000	-3.245	6.185493	-2.007	-3.397	4.710
19000000000	-1.806	4.719024	-1.198	-1.786	3.122
19050000000	-0.373	5.987817	0.302	-0.420	3.509
19100000000	6.728	7.275349	6.788	6.799	3.270
19150000000	9.947	9.090243	9.823	10.005	3.741
19200000000	5.517	8.514242	5.880	5.339	3.755
19250000000	4.114	9.534459	4.538	4.065	2.899
19300000000	5.485	8.021088	5.778	5.616	3.297
19350000000	11.126	7.597779	10.426	10.885	4.551
19400000000	14.743	5.989042	12.140	13.959	5.428
19450000000	8.622	5.531405	8.104	8.474	3.426
19500000000	13.179	3.675137	10.721	12.781	5.927
19550000000	12.752	1.770328	9.484	10.400	4.911
19600000000	7.494	1.753038	6.392	7.180	4.115
19650000000	4.851	1.077782	4.274	4.957	4.693
19700000000	8.918	2.342039	7.823	8.398	3.696
19750000000	13.749	2.188402	11.142	13.194	5.415
19800000000	18.914	4.737004	13.228	15.581	6.245
19850000000	21.655	3.671747	13.717	15.422	5.022
19900000000	13.015	3.174152	10.792	12.283	4.947
19950000000	7.945	1.646042	6.941	7.489	3.521
20000000000	5.778	-0.063577	5.043	5.548	3.241
