Freq (Hz)	SE_unstirred(dB)	SE_stirred(dB)	SE_tot	<SE point (dB)>	Stdev(SE point (dB))
4850000000	12.834	12.543698	12.799	12.921	3.381
4900000000	16.915	14.732517	16.370	16.805	5.952
4950000000	17.466	14.458540	16.906	17.696	4.827
5000000000	19.255	14.766843	18.379	19.252	4.650
5050000000	21.625	16.622192	20.588	21.403	4.822
5100000000	22.951	19.625925	22.041	22.718	5.033
5150000000	20.337	21.905034	20.727	20.365	5.525
5200000000	22.289	20.479852	22.022	22.311	3.595
5250000000	21.821	19.451203	21.499	21.811	3.588
5300000000	20.105	18.827575	19.870	20.129	3.874
5350000000	20.806	18.505442	20.429	20.832	4.411
5400000000	21.892	17.605547	21.038	21.788	4.871
5450000000	24.572	16.919521	22.574	24.092	5.924
5500000000	26.811	19.109914	24.498	25.230	5.886
5550000000	19.770	20.043823	19.815	19.860	3.798
5600000000	22.877	19.642465	22.230	22.859	5.183
5650000000	24.779	18.280082	23.313	24.187	4.804
5700000000	27.840	18.156676	24.711	26.377	5.764
5750000000	22.869	17.798637	21.484	22.465	5.273
5800000000	25.422	18.553313	22.848	23.497	5.626
5850000000	26.797	16.507536	23.604	25.606	6.091
5900000000	28.875	17.930861	25.088	26.827	5.240
5950000000	28.533	20.409007	25.917	27.251	5.001
6000000000	30.463	18.687793	25.189	26.932	6.691
6050000000	30.328	18.278373	25.824	28.791	7.226
6100000000	45.608	17.251178	27.278	29.823	6.880
6150000000	35.073	20.557493	27.655	29.644	6.303
6200000000	39.027	20.519414	28.803	31.167	7.160
6250000000	42.486	21.105986	31.519	33.380	5.364
6300000000	41.299	21.471454	32.726	35.022	6.396
6350000000	30.729	21.834116	27.752	29.167	5.925
6400000000	26.448	20.284321	24.733	25.946	5.873
6450000000	24.834	19.366833	23.821	24.712	4.488
6500000000	28.160	20.607443	26.786	28.319	5.531
6550000000	32.100	16.962328	26.963	29.128	5.565
6600000000	31.997	16.003606	24.184	26.151	5.683
6650000000	23.434	13.617127	20.427	21.923	5.630
6700000000	16.544	9.731756	15.549	16.544	4.680
6750000000	10.823	5.123188	9.681	10.550	4.563
6800000000	3.556	0.239721	2.725	2.892	4.933
6850000000	9.004	4.163042	7.803	8.549	5.049
6900000000	17.898	8.380157	15.981	17.707	5.762
6950000000	22.765	9.563004	19.151	21.445	6.644
7000000000	24.346	10.572793	19.584	21.637	6.322
7050000000	21.618	10.822084	18.119	19.740	5.900
7100000000	26.517	13.253611	21.958	23.754	5.869
7150000000	34.590	13.641154	23.808	25.801	5.755
7200000000	29.041	12.665436	23.103	25.592	6.401
7250000000	23.811	14.521880	19.605	20.260	6.210
7300000000	27.198	13.619603	23.083	25.933	6.792
7350000000	28.290	14.804159	23.767	25.764	5.620
7400000000	30.813	12.649496	21.685	23.617	5.611
7450000000	19.379	13.905126	17.130	17.789	6.053
7500000000	19.262	13.168574	17.881	19.056	5.481
7550000000	21.600	14.102686	20.343	21.011	3.744
7600000000	27.792	12.429461	22.317	24.436	6.102
7650000000	24.297	12.148973	19.082	21.247	6.637
7700000000	15.864	11.343335	14.522	15.418	5.993
7750000000	18.058	10.741907	16.956	17.854	4.180
7800000000	20.034	10.422381	17.908	19.204	5.066
7850000000	19.269	11.823001	16.822	18.254	5.725
7900000000	12.538	10.795241	11.974	12.059	5.645
7950000000	16.924	11.401732	15.880	16.648	4.693
8000000000	20.405	11.413622	18.130	19.473	4.931
8050000000	34.693	11.306762	18.558	20.082	6.720
8100000000	18.747	10.110931	12.555	12.674	6.779
8150000000	19.470	11.135923	15.091	15.854	6.769
8200000000	29.432	12.536713	22.113	23.613	4.880
8250000000	26.085	13.224666	20.872	22.143	5.214
8300000000	17.444	13.062168	16.032	16.625	5.639
8350000000	12.988	14.580291	13.523	12.425	6.259
8400000000	12.019	15.431857	12.713	11.850	4.823
8450000000	14.336	15.457289	14.524	14.242	4.606
8500000000	18.870	15.162839	17.581	18.095	6.157
8550000000	1.226	16.474953	10.042	8.227	6.948
8600000000	15.236	17.684821	15.767	15.269	4.437
8650000000	16.590	16.695660	16.610	16.720	4.203
8700000000	21.602	15.654606	19.556	20.588	6.090
8750000000	23.486	14.409377	16.351	17.413	8.026
8800000000	7.154	16.824468	14.783	14.624	6.626
8850000000	22.966	17.321106	20.213	20.872	7.434
8900000000	20.447	15.555910	17.910	18.046	6.612
8950000000	16.880	15.274529	16.199	16.157	6.399
9000000000	12.756	16.381534	15.449	15.139	8.672
9050000000	9.516	15.045631	11.798	10.676	6.149
9100000000	16.483	14.256090	15.708	16.127	6.654
9150000000	14.098	12.758385	13.404	13.161	7.890
9200000000	10.320	13.949409	12.317	11.796	7.771
9250000000	6.057	10.229602	8.623	8.095	7.305
9300000000	6.003	9.121377	7.126	6.563	5.980
9350000000	8.043	7.796582	7.964	8.693	6.224
9400000000	9.169	5.286834	7.174	8.086	7.033
9450000000	1.060	5.965255	5.030	4.800	7.696
9500000000	4.819	6.077441	5.755	5.275	7.127
9550000000	7.063	8.700311	7.814	7.504	6.716
9600000000	8.061	9.903088	8.904	8.882	6.629
9650000000	9.701	12.594233	11.235	11.256	6.158
9700000000	6.004	12.479109	9.276	7.858	8.234
9750000000	1.972	10.531473	4.914	2.429	7.171
9800000000	0.191	9.232301	2.654	1.559	5.736
9850000000	11.555	12.713564	12.001	11.346	7.988
9900000000	6.492	15.289260	13.185	12.752	7.205
9950000000	13.438	14.901414	14.064	14.152	6.594
10000000000	12.114	15.786399	13.642	12.916	6.330
10050000000	22.790	16.612586	19.143	19.704	6.965
10100000000	21.785	15.583885	18.265	18.388	7.484
10150000000	25.246	15.786265	17.819	18.551	7.765
10200000000	26.361	15.519789	18.854	19.736	7.625
10250000000	24.433	15.353785	18.546	18.629	8.060
10300000000	27.688	15.923040	17.576	17.060	8.092
10350000000	36.923	15.760563	20.657	21.484	6.410
10400000000	30.739	16.931676	20.427	21.699	7.581
10450000000	23.520	17.324827	19.411	19.524	7.607
10500000000	10.626	16.544201	13.834	12.813	7.101
10550000000	16.020	15.421111	15.756	16.048	7.462
10600000000	18.495	15.710098	17.310	17.537	6.111
10650000000	16.907	15.846380	16.310	16.776	6.806
10700000000	14.514	14.468381	14.498	14.555	6.552
10750000000	9.778	14.453038	11.915	11.224	7.180
10800000000	12.388	13.943677	12.793	12.476	6.331
10850000000	10.230	12.443605	10.965	10.541	5.906
10900000000	5.239	13.808239	8.691	7.205	5.552
10950000000	10.698	13.781509	11.590	11.109	6.054
11000000000	6.906	11.599217	8.155	7.563	5.588
11050000000	8.796	10.377008	9.161	8.664	5.281
11100000000	8.679	11.567458	9.393	9.095	4.840
11150000000	4.187	14.132281	7.685	6.560	5.976
11200000000	9.637	13.620918	10.395	9.610	4.749
11250000000	7.203	12.774003	8.322	7.233	5.071
11300000000	11.050	13.542221	11.536	10.933	4.449
11350000000	9.491	14.553163	10.971	9.518	5.700
11400000000	10.025	14.573979	10.946	10.489	4.215
11450000000	10.521	16.318532	11.407	10.209	4.670
11500000000	9.341	15.797454	10.474	9.486	4.694
11550000000	10.444	14.741996	11.503	10.911	5.312
11600000000	9.444	14.205880	10.373	9.610	4.490
11650000000	7.764	14.224405	8.625	7.249	5.446
11700000000	7.266	14.865139	7.970	7.162	3.368
11750000000	3.958	12.080197	5.465	4.544	4.347
11800000000	4.516	9.501164	5.384	4.725	3.877
11850000000	1.434	8.919876	2.707	1.695	4.065
11900000000	2.185	7.538285	2.708	2.209	3.132
11950000000	2.442	5.768565	2.744	2.306	3.546
12000000000	1.265	5.177518	1.713	0.914	4.060
12050000000	2.129	6.908023	2.689	2.145	3.592
12100000000	2.474	7.646888	2.898	2.314	3.459
12150000000	2.873	7.838793	3.280	2.739	3.754
12200000000	4.380	7.793269	4.619	4.391	2.478
12250000000	2.450	7.775402	3.029	2.432	3.218
12300000000	3.237	6.584002	3.521	3.362	2.707
12350000000	0.925	6.704850	1.343	0.926	2.561
12400000000	-0.068	5.039624	0.318	-0.292	3.229
12450000000	2.052	4.391581	2.272	2.096	2.610
12500000000	-0.977	3.279540	-0.529	-0.823	2.884
12550000000	-1.572	-1.235110	-1.543	-1.615	2.745
12600000000	-3.400	-2.902867	-3.356	-3.408	2.799
12650000000	-1.535	-2.924244	-1.746	-1.498	3.869
12700000000	4.606	-0.449313	3.704	4.475	4.561
12750000000	1.456	1.565194	1.470	1.344	3.891
12800000000	0.445	3.358552	0.679	0.442	2.596
12850000000	0.380	4.996777	0.704	0.370	2.819
12900000000	-2.229	5.797622	-1.601	-2.293	3.269
12950000000	-4.312	4.252968	-3.797	-4.276	2.685
13000000000	-8.219	3.480804	-7.520	-8.393	3.292
13050000000	-6.462	2.849234	-6.008	-6.440	2.339
13100000000	-7.773	3.091647	-7.157	-7.790	2.784
13150000000	-9.753	3.226598	-8.632	-9.936	4.230
13200000000	-7.813	2.724205	-7.232	-7.842	2.891
13250000000	-11.842	4.343967	-10.532	-11.498	3.316
13300000000	-8.697	4.166676	-7.950	-8.644	2.911
13350000000	-9.984	3.230524	-8.947	-10.069	3.613
13400000000	-9.455	3.339692	-8.416	-9.631	4.007
13450000000	-9.208	5.249013	-7.996	-9.226	3.713
13500000000	-10.615	6.512474	-8.586	-10.065	4.233
13550000000	-8.612	5.321710	-6.961	-8.291	3.913
13600000000	-9.236	5.747948	-7.109	-8.358	4.033
13650000000	-10.932	6.622913	-8.349	-10.440	5.408
13700000000	-9.378	7.369399	-7.125	-9.077	5.197
13750000000	-8.176	6.984447	-6.558	-7.935	4.053
13800000000	-6.952	5.907241	-5.352	-6.852	5.333
13850000000	-8.821	6.264688	-5.900	-7.575	4.655
13900000000	-6.796	8.274457	-4.729	-6.378	4.633
13950000000	-7.355	7.956596	-5.142	-6.744	4.387
14000000000	-10.140	7.714067	-6.471	-8.484	5.128
14050000000	-9.326	6.356294	-4.487	-6.223	4.956
14100000000	-4.886	9.387986	-1.561	-3.450	5.620
14150000000	1.001	9.305765	1.935	1.010	4.317
14200000000	2.497	10.477117	3.489	2.789	3.959
14250000000	0.941	9.508693	2.231	0.943	4.475
14300000000	1.859	9.449478	3.702	1.789	5.560
14350000000	8.261	11.915873	9.411	8.325	6.267
14400000000	3.600	11.567302	6.412	4.951	6.728
14450000000	7.327	9.818677	8.295	7.879	6.423
14500000000	14.263	9.276523	11.510	11.775	6.523
14550000000	20.981	8.628987	14.074	15.376	5.882
14600000000	10.040	7.674321	8.500	8.492	6.724
14650000000	16.671	8.219583	11.786	12.167	6.661
14700000000	15.902	7.242509	10.483	9.951	6.560
14750000000	13.029	8.872681	10.337	9.524	7.025
14800000000	13.470	9.747667	12.065	12.630	6.711
14850000000	13.689	12.821867	13.518	14.029	5.322
14900000000	12.546	12.087106	12.434	11.984	6.338
14950000000	8.589	11.231786	9.562	9.773	6.418
15000000000	8.163	9.319970	8.582	8.472	6.009
15050000000	11.643	7.493282	10.325	10.991	6.086
15100000000	14.496	7.036666	11.098	11.725	6.520
15150000000	17.170	10.100944	14.142	14.888	5.687
15200000000	21.543	12.320342	16.600	17.065	6.371
15250000000	24.097	13.315364	18.853	20.176	6.137
15300000000	23.686	17.132603	21.206	22.068	5.846
15350000000	21.253	17.644142	19.982	20.351	5.830
15400000000	16.102	17.651403	16.533	16.117	5.385
15450000000	16.046	18.487112	16.926	17.012	6.247
15500000000	14.800	20.248189	16.297	15.721	5.633
15550000000	14.279	20.466721	15.700	14.916	5.069
15600000000	13.734	19.478111	14.761	14.144	4.365
15650000000	12.957	18.280379	13.623	13.093	3.512
15700000000	11.676	18.484300	12.863	11.546	5.611
15750000000	6.995	18.332123	9.317	7.805	4.782
15800000000	6.882	16.910625	8.389	6.617	6.257
15850000000	3.118	14.296509	4.806	3.923	3.885
15900000000	4.990	14.636523	5.991	5.216	3.154
15950000000	0.384	11.709205	2.255	0.751	4.616
16000000000	-1.120	10.452049	0.851	-0.931	5.128
16050000000	-0.037	12.373671	2.204	0.180	5.628
16100000000	0.946	16.423363	4.217	2.041	5.691
16150000000	1.353	16.874224	5.629	3.294	5.908
16200000000	2.418	17.418664	7.408	5.542	5.395
16250000000	1.507	17.087253	7.014	5.023	5.310
16300000000	2.498	15.096271	6.479	5.035	4.964
16350000000	4.360	14.934750	7.886	6.534	5.184
16400000000	8.011	11.894113	9.300	8.829	5.776
16450000000	0.954	11.231357	6.165	4.651	7.342
16500000000	12.445	9.178379	11.133	11.293	6.043
16550000000	7.602	9.595470	8.404	8.445	6.501
16600000000	10.668	12.284537	11.367	10.695	6.332
16650000000	15.014	13.361564	13.944	14.875	7.615
16700000000	5.475	10.956133	8.597	8.247	7.802
16750000000	5.967	9.296470	7.913	7.496	7.322
16800000000	7.580	8.878707	8.340	7.145	7.799
16850000000	-4.469	10.811751	6.771	5.472	6.947
16900000000	4.246	11.517251	9.214	8.723	6.821
16950000000	0.756	11.995208	6.850	6.184	6.040
17000000000	10.842	14.565592	11.959	11.303	5.591
17050000000	10.104	16.425022	14.510	14.334	7.640
17100000000	13.190	14.531335	14.170	14.078	7.506
17150000000	6.687	13.246094	10.937	11.272	8.112
17200000000	1.472	12.932899	9.733	9.326	8.029
17250000000	9.281	14.903720	12.039	11.088	7.035
17300000000	6.240	17.246677	15.085	14.734	5.845
17350000000	22.742	17.714652	18.828	18.865	6.684
17400000000	13.858	15.154046	14.497	13.862	7.108
17450000000	6.894	16.223333	12.113	10.782	7.811
17500000000	8.442	20.804806	18.180	18.069	5.862
17550000000	10.698	20.722968	15.424	14.399	5.794
17600000000	5.102	15.124332	8.594	6.967	5.677
17650000000	-9.365	16.144418	7.093	4.468	6.481
17700000000	1.327	17.141254	11.256	9.774	7.486
17750000000	7.311	19.265415	13.982	13.083	6.675
17800000000	4.897	15.545208	8.513	7.108	5.684
17850000000	0.479	14.516136	6.112	4.315	5.306
17900000000	2.179	14.957092	8.695	7.479	6.827
17950000000	-2.087	15.284620	9.891	9.131	5.820
18000000000	2.312	10.257953	5.894	4.534	6.006
18050000000	-3.266	5.814844	-0.602	-2.057	6.265
18100000000	-17.716	6.440254	-0.251	-1.601	5.998
18150000000	15.995	14.045393	15.125	15.187	6.677
18200000000	7.857	14.277191	10.840	9.866	6.429
18250000000	2.855	14.882703	8.454	6.942	6.426
18300000000	-0.018	15.376090	7.731	6.256	6.195
18350000000	9.731	16.144147	13.491	13.139	6.767
18400000000	21.403	17.546815	19.995	19.994	5.377
18450000000	14.236	17.111456	14.895	14.372	5.314
18500000000	14.842	18.587954	15.578	14.754	4.749
18550000000	18.854	18.068208	18.553	18.540	8.506
18600000000	25.734	20.111509	23.396	23.838	5.394
18650000000	18.780	16.373804	18.059	18.725	5.690
18700000000	17.353	17.590485	17.428	17.172	5.777
18750000000	19.380	17.198876	18.789	19.120	5.573
18800000000	23.816	17.982591	22.150	22.994	5.263
18850000000	38.524	13.251826	22.178	23.774	4.755
18900000000	21.589	11.767531	18.490	20.189	6.770
18950000000	15.678	14.794630	15.412	15.212	6.128
19000000000	20.534	15.376185	19.126	20.008	5.158
19050000000	20.369	16.225691	19.234	19.905	4.923
19100000000	29.841	16.706573	24.726	27.055	6.403
19150000000	32.520	20.627065	27.858	29.436	5.503
19200000000	26.808	22.230654	25.665	26.152	5.321
19250000000	25.181	20.301818	24.140	25.100	4.828
19300000000	28.972	18.788438	25.183	26.426	5.510
19350000000	28.743	18.966212	25.348	27.188	5.829
19400000000	27.657	19.196242	25.205	26.701	5.820
19450000000	23.657	18.056444	22.448	23.148	4.515
19500000000	22.059	17.879752	21.431	22.041	3.708
19550000000	22.219	15.565757	20.906	22.018	4.950
19600000000	16.973	11.330907	15.901	16.881	4.687
19650000000	11.883	6.992507	11.041	12.052	4.897
19700000000	10.644	8.327311	10.404	10.771	3.196
19750000000	13.949	10.010299	13.570	13.945	2.841
19800000000	11.054	10.141112	10.946	10.998	3.206
19850000000	14.859	11.101448	14.382	14.720	3.471
19900000000	15.738	13.062875	15.461	15.636	3.283
19950000000	16.736	9.346059	15.410	16.593	4.791
20000000000	15.985	7.805436	14.641	15.932	4.493
