Freq (Hz)	SE_unstirred(dB)	SE_stirred(dB)	SE_tot	<SE point (dB)>	Stdev(SE point (dB))
5950000000	8.596	25.011896	16.212	14.236	6.093
6000000000	12.584	25.084657	16.621	14.520	6.248
6050000000	10.701	22.686190	14.483	12.983	5.033
6100000000	12.041	23.257422	15.604	13.665	5.917
6150000000	8.611	21.893961	13.144	11.172	5.970
6200000000	10.949	21.444132	14.359	12.723	5.401
6250000000	11.502	20.778875	13.733	12.110	5.552
6300000000	9.609	20.469724	12.512	10.803	5.518
6350000000	11.802	20.156631	13.742	12.136	5.178
6400000000	6.702	19.567465	11.046	8.844	6.387
6450000000	9.076	17.675156	11.239	9.450	5.880
6500000000	8.064	16.799312	10.768	9.535	5.420
6550000000	8.537	16.796125	10.615	9.100	6.546
6600000000	8.655	14.959125	10.316	9.317	4.779
6650000000	5.768	14.244582	8.211	6.243	6.073
6700000000	5.645	11.637595	7.277	6.246	5.946
6750000000	6.116	10.701587	7.357	6.401	5.787
6800000000	2.779	7.979105	4.131	3.305	5.423
6850000000	-1.402	5.208664	0.716	-0.715	6.021
6900000000	-0.342	4.540304	0.881	0.319	5.017
6950000000	-1.856	0.938027	-1.002	-1.608	4.846
7000000000	-0.016	1.919252	0.714	0.512	6.581
7050000000	4.576	6.210715	5.062	4.459	6.357
7100000000	5.699	7.602709	6.334	5.867	6.358
7150000000	14.746	10.994619	13.392	13.515	6.365
7200000000	19.001	13.507566	16.486	16.936	6.807
7250000000	16.984	14.268691	15.794	16.189	7.966
7300000000	18.887	15.719070	17.485	17.818	6.715
7350000000	23.301	17.122229	20.688	21.938	7.520
7400000000	24.970	20.320694	23.043	23.974	6.872
7450000000	29.086	21.328192	25.586	26.432	5.054
7500000000	25.974	21.268749	24.019	25.369	6.997
7550000000	28.232	20.447508	24.529	25.348	7.366
7600000000	23.546	23.057476	23.415	23.831	5.753
7650000000	24.067	25.484662	24.373	24.108	5.438
7700000000	22.524	25.393507	23.210	22.909	4.989
7750000000	22.118	24.555630	22.596	21.931	4.881
7800000000	22.426	24.691482	22.833	22.497	5.392
7850000000	21.439	25.960398	22.059	21.440	4.151
7900000000	22.424	25.969423	22.887	22.299	3.891
7950000000	20.648	25.694944	21.585	20.787	4.688
8000000000	18.041	24.603234	19.516	18.604	4.392
8050000000	20.285	23.902640	20.844	20.519	3.960
8100000000	20.669	26.114120	21.472	20.915	3.440
8150000000	17.684	23.541387	18.905	17.776	5.179
8200000000	19.993	24.053206	20.559	20.061	3.429
8250000000	17.070	22.514487	18.160	17.212	5.058
8300000000	18.035	22.208065	18.607	18.104	4.309
8350000000	18.411	21.101813	18.970	18.337	4.556
8400000000	17.616	22.041247	18.698	17.469	5.811
8450000000	16.003	19.426853	17.017	16.998	5.088
8500000000	15.692	18.628043	16.332	15.640	5.412
8550000000	14.385	19.534741	15.460	14.624	5.276
8600000000	14.949	18.815018	15.710	14.959	4.483
8650000000	10.944	16.771141	12.429	11.296	6.004
8700000000	13.301	17.235867	14.220	13.354	5.179
8750000000	12.389	15.081963	13.066	12.342	4.625
8800000000	12.054	16.793967	13.232	12.328	4.841
8850000000	12.147	16.230929	12.931	12.092	4.649
8900000000	11.998	13.750790	12.398	12.195	5.004
8950000000	11.507	13.254151	11.948	11.724	4.978
9000000000	10.156	14.777819	11.573	10.689	4.896
9050000000	8.276	12.837415	9.270	8.766	4.520
9100000000	6.148	11.975347	7.820	6.115	6.218
9150000000	9.755	10.535586	9.933	9.967	5.312
9200000000	6.905	10.934679	7.786	7.249	4.898
9250000000	1.686	9.643557	4.307	3.079	5.650
9300000000	2.981	9.654235	5.199	4.252	5.992
9350000000	5.513	7.729370	6.038	5.534	5.459
9400000000	-2.432	7.816215	1.458	0.062	5.546
9450000000	-0.842	6.416590	1.721	-0.635	7.913
9500000000	-1.721	5.929137	1.095	0.517	5.106
9550000000	-3.980	4.440508	-1.463	-2.692	4.761
9600000000	-5.321	1.480138	-2.987	-3.962	5.297
9650000000	-9.588	1.535635	-4.905	-7.267	7.109
9700000000	-7.041	0.709730	-3.694	-5.031	6.807
9750000000	-7.892	-0.641052	-5.646	-6.346	5.046
9800000000	-7.975	-1.420122	-5.991	-7.683	6.643
9850000000	-13.370	-2.980319	-9.584	-10.971	4.963
9900000000	-10.290	-3.370316	-7.380	-8.362	5.865
9950000000	-11.493	-2.777359	-7.380	-8.527	6.980
10000000000	-8.927	-0.867831	-5.692	-7.499	6.787
10050000000	-8.871	0.758890	-4.685	-6.334	7.516
10100000000	-9.006	1.468538	-4.507	-5.691	5.741
10150000000	-12.601	2.898312	-3.008	-4.986	8.072
10200000000	-1.443	3.833752	0.435	-0.289	5.303
10250000000	-2.384	3.893607	-0.342	-1.178	4.564
10300000000	-5.064	4.441716	0.175	-0.773	5.735
10350000000	-8.560	4.436940	-1.200	-2.744	6.327
10400000000	-9.837	5.016112	0.953	-0.181	8.209
10450000000	-0.945	6.864987	2.601	1.264	7.490
10500000000	-1.831	7.240647	2.447	1.697	5.843
10550000000	-15.597	5.438749	-0.896	-1.817	7.363
10600000000	-1.837	4.946593	1.893	1.493	7.664
10650000000	-3.435	4.787666	1.635	1.269	7.611
10700000000	-3.782	5.463608	0.910	0.118	6.104
10750000000	-5.799	3.166593	-0.119	-0.115	7.278
10800000000	-4.161	2.766724	-0.282	-1.137	9.455
10850000000	-4.473	0.562329	-1.819	-2.708	7.182
10900000000	-7.862	-0.336549	-3.497	-3.875	6.857
10950000000	-7.674	-3.269135	-5.351	-5.371	6.748
11000000000	-5.662	-1.144184	-3.335	-3.564	7.888
11050000000	6.249	1.467460	3.102	2.965	7.174
11100000000	-2.141	5.186814	2.426	1.641	7.940
11150000000	11.862	6.024620	6.873	6.558	8.148
11200000000	3.987	4.735543	4.485	4.429	6.550
11250000000	-6.147	0.704810	-1.054	-1.169	7.469
11300000000	-1.377	-1.623478	-1.537	-1.118	7.179
11350000000	1.918	-0.029115	0.446	0.346	6.692
11400000000	-9.722	-1.677248	-2.801	-2.355	7.793
11450000000	-3.578	-0.338405	-1.525	-1.408	7.600
11500000000	2.234	1.678927	1.901	1.675	6.913
11550000000	-3.057	6.232499	3.393	2.869	7.546
11600000000	3.135	7.357789	5.674	4.704	7.549
11650000000	1.016	6.261740	4.729	5.106	6.515
11700000000	4.804	8.445459	7.084	6.599	7.674
11750000000	4.307	10.520057	7.939	7.194	6.617
11800000000	2.428	11.598528	8.626	8.332	7.865
11850000000	1.181	11.183388	8.383	7.299	9.302
11900000000	2.007	11.433667	8.022	7.693	6.646
11950000000	9.509	13.180772	11.453	10.586	7.209
12000000000	9.068	13.782182	11.384	10.971	6.834
12050000000	9.232	14.046337	12.012	10.866	6.904
12100000000	14.477	15.260977	14.909	14.627	7.454
12150000000	2.283	14.872557	10.948	10.254	6.316
12200000000	12.958	16.850427	15.423	15.055	7.040
12250000000	15.194	17.576204	16.701	16.603	7.343
12300000000	6.875	17.226190	14.913	14.980	7.537
12350000000	11.446	17.030386	15.270	14.930	8.777
12400000000	17.050	18.033211	17.754	17.928	7.380
12450000000	24.905	16.968726	18.996	19.642	7.789
12500000000	22.651	17.446724	18.404	17.414	6.855
12550000000	26.224	15.998036	18.183	18.544	7.005
12600000000	14.030	17.588554	16.784	16.535	8.369
12650000000	21.926	17.422656	19.315	18.950	8.285
12700000000	33.084	17.103435	19.053	19.532	6.713
12750000000	22.368	15.960054	17.495	17.079	8.007
12800000000	26.749	16.941448	19.014	19.387	7.745
12850000000	23.401	16.238323	18.574	18.742	8.279
12900000000	26.374	16.626745	19.503	19.433	7.329
12950000000	15.824	14.541437	15.081	15.371	6.776
13000000000	19.736	14.461695	15.568	15.770	6.950
13050000000	17.282	13.572050	14.710	14.493	9.495
13100000000	15.481	14.789371	14.944	16.644	8.924
13150000000	9.229	13.186333	11.742	11.779	5.951
13200000000	4.513	11.897179	9.527	9.641	6.771
13250000000	6.669	12.484976	10.925	11.487	9.037
13300000000	22.034	11.522808	13.300	12.542	6.791
13350000000	14.431	11.173162	11.977	11.636	7.100
13400000000	2.936	8.939003	6.835	6.178	8.337
13450000000	10.066	8.170802	8.827	8.980	7.053
13500000000	5.217	8.392497	6.795	6.079	6.759
13550000000	2.079	6.744038	4.595	4.182	6.589
13600000000	3.433	5.436805	4.348	3.788	7.506
13650000000	-0.213	3.667872	1.682	1.018	6.656
13700000000	0.425	1.487655	0.940	0.675	6.969
13750000000	-2.287	1.475037	-0.407	-1.499	7.055
13800000000	-7.890	-2.217232	-3.860	-3.901	7.872
13850000000	-9.472	-6.006147	-8.011	-8.754	7.256
13900000000	-11.405	-4.299909	-7.403	-7.456	7.048
13950000000	-5.369	-0.710169	-3.475	-4.804	7.104
14000000000	4.103	0.175130	2.709	3.416	6.107
14050000000	0.044	2.170084	0.680	0.590	6.048
14100000000	0.619	5.057113	2.646	1.912	7.757
14150000000	3.056	5.677566	4.061	3.475	7.143
14200000000	-0.215	8.228965	4.629	3.982	6.585
14250000000	1.246	9.173376	4.364	3.100	6.558
14300000000	3.273	10.907883	5.652	4.792	4.714
14350000000	5.032	9.999795	6.559	5.621	5.712
14400000000	8.051	11.355992	8.948	8.250	4.692
14450000000	5.984	13.264451	8.261	6.575	5.641
14500000000	0.478	14.608945	5.963	4.424	5.279
14550000000	2.165	12.756547	6.188	4.568	6.815
14600000000	2.337	13.447901	6.607	4.733	6.533
14650000000	8.239	12.174582	9.241	8.512	5.134
14700000000	5.175	10.951711	6.792	5.269	6.147
14750000000	5.452	9.670574	6.525	5.416	6.258
14800000000	-9.673	7.332510	1.932	0.566	6.333
14850000000	-10.743	5.377700	-0.162	-1.745	7.596
14900000000	-7.459	1.877650	-1.275	-1.705	7.250
14950000000	-3.719	0.110480	-1.404	-0.960	6.017
15000000000	-1.514	-2.303960	-2.046	-0.813	7.168
15050000000	-0.286	-3.499432	-2.273	-1.598	7.306
15100000000	2.367	-1.887440	-0.333	0.187	7.540
15150000000	-2.845	-0.642209	-0.988	-2.186	7.853
15200000000	4.635	0.929917	1.277	1.416	7.123
15250000000	14.636	2.120884	3.187	2.329	7.089
15300000000	20.551	6.089824	6.992	6.498	7.447
15350000000	8.107	6.407895	6.767	6.814	8.284
15400000000	7.972	8.524091	8.278	7.939	7.432
15450000000	19.330	10.794198	12.555	11.796	8.641
15500000000	16.692	11.550158	12.093	12.566	7.762
15550000000	18.453	13.330017	13.935	14.146	7.281
15600000000	17.129	13.776118	14.453	14.410	7.826
15650000000	4.669	13.367255	11.083	11.515	7.460
15700000000	4.490	11.821893	7.624	6.600	6.434
15750000000	-9.474	10.830817	5.144	3.701	7.573
15800000000	7.175	10.923818	8.816	8.294	6.981
15850000000	3.768	11.529190	8.071	6.665	7.247
15900000000	12.711	12.357528	12.491	12.723	8.688
15950000000	12.676	13.927932	13.397	13.698	5.994
16000000000	5.036	14.236429	10.375	9.609	6.613
16050000000	9.909	13.467044	11.503	10.438	7.646
16100000000	-1.045	13.903544	7.861	6.551	6.225
16150000000	3.100	14.993226	9.411	8.097	6.704
16200000000	6.264	15.532589	10.225	9.180	5.554
16250000000	5.148	13.957451	9.245	8.545	6.144
16300000000	5.443	14.764819	10.250	9.172	7.294
16350000000	3.607	15.180554	10.166	9.420	6.269
16400000000	0.014	13.414591	6.360	4.384	6.026
16450000000	-1.977	10.022082	3.268	0.929	7.245
16500000000	-10.765	8.143136	-1.851	-3.565	5.151
16550000000	-7.377	10.038803	-0.619	-2.869	6.073
16600000000	0.399	14.520128	5.585	4.033	4.961
16650000000	3.593	17.324123	9.098	7.129	6.434
16700000000	4.260	17.379219	9.652	8.180	5.144
16750000000	-4.156	15.528285	7.433	5.782	5.833
16800000000	-2.257	15.451359	7.942	6.053	6.581
16850000000	5.875	17.272206	10.783	8.704	6.768
16900000000	-3.737	17.755248	8.086	6.452	5.037
16950000000	3.611	17.552866	9.849	8.215	6.435
17000000000	1.607	15.226904	8.356	7.060	5.463
17050000000	-0.147	16.073130	7.154	5.484	5.494
17100000000	-5.308	16.753404	5.526	3.606	5.578
17150000000	-9.150	13.625274	2.855	0.749	5.527
17200000000	-3.211	11.429432	2.204	0.504	5.333
17250000000	-17.097	7.972378	-2.170	-4.009	5.449
17300000000	-12.146	1.830838	-6.787	-8.802	6.254
17350000000	-11.375	5.384892	-5.199	-7.306	5.681
17400000000	-10.731	6.983671	-2.395	-3.860	5.242
17450000000	-16.671	7.577738	-1.727	-3.391	5.961
17500000000	-24.576	8.213234	-1.717	-4.184	6.061
17550000000	-19.226	9.859769	-1.065	-2.862	5.428
17600000000	-12.913	9.025048	-0.363	-2.573	6.518
17650000000	-11.463	10.655441	0.796	-1.837	6.461
17700000000	-7.334	14.234918	3.418	1.301	5.936
17750000000	-2.555	15.515995	4.410	2.456	5.724
17800000000	-8.051	12.605250	2.673	0.337	6.238
17850000000	-11.256	8.642126	2.274	1.380	6.055
17900000000	-12.259	7.582652	4.804	4.217	7.436
17950000000	-4.583	4.851338	2.517	2.352	8.172
18000000000	0.210	6.442644	3.720	3.360	7.386
18050000000	-6.663	6.965558	1.611	0.259	6.152
18100000000	-6.962	9.099694	4.069	3.119	6.350
18150000000	-5.114	10.502285	7.314	6.954	7.836
18200000000	-3.278	11.412393	7.170	6.540	7.354
18250000000	-9.503	13.076300	5.394	3.831	5.892
18300000000	2.156	11.806714	5.762	4.583	5.231
18350000000	-4.703	13.010920	6.757	5.141	6.345
18400000000	-3.219	12.309597	6.563	5.329	6.892
18450000000	0.424	15.754100	8.866	7.349	6.065
18500000000	0.262	14.754517	8.858	7.005	7.075
18550000000	-11.157	13.111211	7.858	6.710	6.567
18600000000	-6.791	13.333518	4.846	3.677	5.777
18650000000	-2.422	14.021992	5.042	3.319	4.909
18700000000	-4.650	14.185429	4.112	2.230	5.331
18750000000	-14.900	12.976366	3.022	1.547	4.907
18800000000	-9.866	11.464199	2.936	1.376	5.505
18850000000	-11.643	10.707907	2.143	0.326	6.449
18900000000	-5.642	12.238270	3.603	1.584	5.963
18950000000	-10.738	10.932730	1.038	-0.644	5.568
19000000000	-16.014	8.922246	-2.396	-4.304	5.231
19050000000	-10.780	9.576837	-2.999	-6.141	6.622
19100000000	-5.348	9.389460	-0.805	-2.894	5.740
19150000000	-13.466	7.796726	-2.846	-5.170	5.739
19200000000	-8.932	5.846424	-3.836	-6.068	5.989
19250000000	-18.959	3.621316	-7.112	-8.418	5.211
19300000000	-15.953	3.596584	-7.795	-10.373	6.070
19350000000	-36.847	2.215287	-9.665	-12.245	6.296
19400000000	-19.545	0.031024	-12.100	-14.023	5.023
19450000000	-16.757	-0.352208	-11.973	-14.311	6.047
19500000000	-17.372	-0.110202	-11.336	-13.866	6.710
19550000000	-20.620	2.585518	-10.574	-12.931	5.995
19600000000	-19.451	3.509800	-9.207	-11.301	5.189
19650000000	-18.130	6.036350	-8.319	-10.397	5.020
19700000000	-16.481	7.070517	-6.413	-8.585	5.678
19750000000	-14.354	8.830227	-5.277	-7.858	6.087
19800000000	-11.866	9.860656	-4.419	-6.263	4.758
19850000000	-6.963	11.328362	-2.442	-4.786	5.583
19900000000	-7.688	11.017785	-2.886	-4.949	5.300
19950000000	-32.830	11.272316	-3.730	-5.726	4.920
20000000000	-14.739	9.893346	-3.740	-6.359	6.006
