Freq (Hz)	SE_unstirred(dB)	SE_stirred(dB)	SE_tot	<SE point (dB)>	Stdev(SE point (dB))
2150000000	39.788	38.734895	38.750	37.359	8.105
2200000000	32.688	36.697905	36.635	36.672	7.030
2250000000	38.808	37.548115	37.580	38.335	7.409
2300000000	42.092	41.852389	41.857	41.372	7.908
2350000000	39.401	39.821349	39.818	39.433	7.358
2400000000	52.950	41.142322	41.327	40.942	6.345
2450000000	34.533	41.972038	41.830	41.726	8.836
2500000000	44.521	40.806986	40.893	41.370	6.776
2550000000	38.344	41.315970	41.193	42.266	9.304
2600000000	38.654	39.688770	39.678	39.623	7.053
2650000000	36.926	34.304852	34.321	34.327	7.561
2700000000	30.806	37.412267	37.311	37.653	7.979
2750000000	48.406	39.332948	39.421	39.660	7.467
2800000000	35.019	37.841245	37.764	37.628	7.374
2850000000	18.087	32.985147	32.776	32.965	7.304
2900000000	37.970	33.858828	33.866	33.079	6.333
2950000000	41.731	38.132351	38.271	38.200	6.801
3000000000	34.655	38.467438	38.434	39.271	7.509
3050000000	32.884	34.005791	33.970	33.667	8.099
3100000000	32.588	33.126128	33.115	33.218	7.565
3150000000	27.880	30.542852	30.513	31.316	9.790
3200000000	25.302	31.357336	31.301	31.733	9.069
3250000000	37.933	31.556482	31.594	32.198	8.170
3300000000	14.129	30.917852	30.778	30.919	6.842
3350000000	31.417	29.532141	29.573	29.873	9.020
3400000000	42.492	24.684634	24.858	25.250	8.462
3450000000	23.546	24.039649	24.026	24.516	7.857
3500000000	6.872	24.636108	24.523	24.217	8.109
3550000000	13.061	21.645082	21.513	20.569	8.467
3600000000	11.386	18.575322	18.547	19.157	7.791
3650000000	25.945	23.031679	23.081	23.478	8.722
3700000000	22.411	21.244242	21.258	21.043	6.669
3750000000	29.696	21.379875	21.411	21.094	7.867
3800000000	13.305	20.685817	20.588	20.198	7.121
3850000000	13.946	21.147442	21.098	20.887	9.435
3900000000	29.690	21.587122	21.698	21.089	7.804
3950000000	33.230	20.834202	20.856	20.701	7.598
4000000000	17.793	19.064617	19.059	20.402	8.475
4050000000	26.175	20.259717	20.457	20.121	7.335
4100000000	17.595	16.026298	16.052	16.567	8.507
4150000000	5.381	15.645553	15.477	15.256	6.951
4200000000	0.858	16.092454	15.879	16.378	9.022
4250000000	7.064	16.701751	16.566	16.913	8.782
4300000000	15.000	16.002806	15.986	14.813	8.377
4350000000	17.726	14.615518	14.640	14.025	7.814
4400000000	27.422	12.583401	12.760	12.137	8.545
4450000000	11.919	11.403167	11.409	10.368	7.468
4500000000	-0.134	8.642454	8.615	8.024	7.051
4550000000	10.353	9.208844	9.235	8.408	8.502
4600000000	-3.538	11.880626	11.824	11.657	7.468
4650000000	34.174	14.039995	14.072	13.608	8.007
4700000000	5.533	13.790714	13.474	14.746	8.569
4750000000	12.477	12.087638	12.097	11.645	7.872
4800000000	-11.991	12.031965	11.893	11.904	7.349
4850000000	23.032	12.828513	13.000	13.524	8.477
4900000000	8.690	14.551290	14.497	14.417	7.164
4950000000	8.034	15.393979	15.360	16.848	9.708
5000000000	8.404	14.863143	14.804	15.404	7.894
5050000000	18.224	16.836356	16.885	16.767	8.417
5100000000	17.251	19.185083	19.143	19.402	8.241
5150000000	19.353	20.333384	20.327	19.873	8.224
5200000000	40.444	19.800248	20.216	19.674	7.670
5250000000	26.936	20.026226	20.068	20.209	7.119
5300000000	17.597	18.588179	18.574	18.310	7.167
5350000000	26.865	17.975229	18.042	17.681	7.319
5400000000	4.036	16.847900	16.749	16.869	8.101
5450000000	2.492	18.109687	17.820	17.954	8.023
5500000000	14.783	17.934823	17.871	18.373	8.726
5550000000	20.294	18.943913	18.949	19.023	7.271
5600000000	19.096	19.781717	19.774	19.766	7.762
5650000000	16.027	18.837637	18.777	18.869	8.123
5700000000	11.153	18.219953	18.048	17.090	9.135
5750000000	13.174	18.359168	18.310	18.285	8.065
5800000000	8.907	17.851716	17.779	17.768	7.351
5850000000	22.069	16.854568	17.053	17.091	7.363
5900000000	19.543	17.954540	17.976	17.906	8.133
5950000000	17.914	19.037588	19.018	18.104	7.629
6000000000	25.024	17.628266	17.846	17.760	7.933
6050000000	24.369	17.382686	17.444	16.898	8.047
6100000000	13.171	18.733983	18.566	19.036	7.609
6150000000	6.315	18.581138	18.412	18.449	8.389
6200000000	21.848	20.683233	20.701	21.249	7.282
6250000000	41.888	19.994228	20.234	20.475	8.309
6300000000	30.566	21.095328	21.223	21.315	7.726
6350000000	17.908	22.200245	22.091	21.887	9.140
6400000000	9.357	20.280835	19.458	18.943	7.663
6450000000	25.470	18.538408	18.572	17.687	7.558
6500000000	18.391	18.783951	18.779	18.315	8.246
6550000000	10.910	16.772990	16.584	16.885	8.280
6600000000	21.039	15.834610	15.953	16.015	7.675
6650000000	7.087	14.238379	14.085	14.363	8.502
6700000000	9.123	9.638094	9.632	8.550	8.447
6750000000	6.861	3.844111	3.886	3.657	7.837
6800000000	8.835	-1.070301	-0.990	-1.112	7.948
6850000000	3.437	2.742031	2.772	3.064	6.985
6900000000	23.633	7.232028	7.590	8.089	8.324
6950000000	15.364	10.550119	10.708	11.017	8.337
7000000000	0.057	9.659227	9.425	9.345	7.160
7050000000	3.226	11.458062	11.426	11.479	7.873
7100000000	17.232	12.938080	13.008	13.379	7.851
7150000000	24.143	13.807699	14.086	13.165	8.308
7200000000	10.197	13.057707	13.023	12.824	8.955
7250000000	18.016	13.456855	13.523	14.222	6.283
7300000000	15.984	14.288260	14.319	13.839	7.635
7350000000	9.826	14.409133	14.299	14.424	7.603
7400000000	17.593	13.009526	13.124	13.653	7.691
7450000000	23.306	11.960115	12.248	12.662	7.754
7500000000	19.479	14.983583	15.165	15.172	7.063
7550000000	21.054	14.529964	14.600	14.149	7.335
7600000000	14.692	12.654065	12.675	12.847	6.840
7650000000	8.676	12.676012	12.614	13.054	7.222
7700000000	11.683	9.376052	9.401	9.245	6.363
7750000000	17.079	12.196984	12.383	13.103	7.178
7800000000	12.454	10.890120	10.912	10.500	8.060
7850000000	7.112	9.844102	9.791	10.345	8.237
7900000000	12.565	11.530972	11.542	10.641	7.776
7950000000	20.696	11.472214	12.027	13.272	9.796
8000000000	-10.887	11.756958	11.680	12.121	7.249
8050000000	11.447	10.197119	10.227	10.166	8.349
8100000000	10.489	9.504350	9.526	10.015	8.719
8150000000	15.199	12.101628	12.119	12.355	7.720
8200000000	6.552	12.753501	12.678	13.580	7.644
8250000000	8.779	13.054473	12.997	13.638	7.652
8300000000	12.841	13.610021	13.589	13.358	7.546
8350000000	-6.688	13.674636	13.472	13.363	7.873
8400000000	7.037	17.311915	16.986	16.197	8.170
8450000000	20.727	16.806099	17.004	16.411	9.006
8500000000	7.522	15.657827	15.592	15.964	6.914
8550000000	25.595	16.240738	16.266	15.719	7.167
8600000000	23.247	17.702518	17.739	18.251	8.077
8650000000	15.147	18.377244	18.276	18.344	6.637
8700000000	15.693	16.759957	16.732	16.551	7.655
8750000000	15.288	15.215117	15.216	15.240	7.190
8800000000	15.329	17.138405	17.114	16.302	7.655
8850000000	23.080	18.014093	18.089	18.200	8.420
8900000000	7.983	16.894387	16.693	17.792	8.244
8950000000	5.397	15.586516	15.530	15.810	8.497
9000000000	20.269	16.515169	16.600	16.431	9.117
9050000000	21.465	15.565278	15.618	15.588	7.349
9100000000	12.788	15.019004	14.976	15.864	7.126
9150000000	16.558	12.670089	12.697	11.405	7.494
9200000000	10.612	12.445553	12.408	12.918	7.865
9250000000	16.715	9.857419	9.878	10.384	7.612
9300000000	10.848	9.497164	9.535	9.255	8.331
9350000000	12.993	7.988464	8.017	7.830	7.900
9400000000	-7.452	7.119374	6.720	6.006	8.120
9450000000	9.445	5.132359	5.223	4.614	7.829
9500000000	6.512	7.619640	7.588	7.997	7.317
9550000000	12.529	9.493193	9.595	9.561	8.046
9600000000	9.358	12.191225	12.107	13.208	7.420
9650000000	7.146	13.100825	12.964	13.381	7.532
9700000000	-2.837	13.714249	13.510	13.870	7.128
9750000000	7.886	9.537842	9.497	9.692	8.902
9800000000	13.614	9.934344	9.984	9.275	7.748
9850000000	6.047	13.136482	12.985	12.319	7.014
9900000000	18.045	16.084253	16.104	16.511	9.053
9950000000	17.495	14.837712	14.886	14.764	6.987
10000000000	15.318	16.036475	16.021	15.582	6.832
10050000000	9.076	15.548185	15.408	15.674	6.920
10100000000	2.280	14.731501	14.696	14.523	8.523
10150000000	0.475	14.324613	14.291	13.619	6.763
10200000000	21.819	15.243718	15.254	15.681	8.524
10250000000	28.344	15.222858	15.325	15.521	7.857
10300000000	20.022	15.358968	15.441	15.531	7.756
10350000000	8.775	15.509031	15.466	15.308	8.038
10400000000	5.452	15.916703	15.857	16.208	7.080
10450000000	14.175	17.959193	17.875	16.989	7.581
10500000000	13.844	16.820542	16.768	16.497	7.796
10550000000	5.059	15.260824	14.925	14.737	8.189
10600000000	14.269	14.569146	14.566	14.738	8.144
10650000000	25.504	16.649899	16.702	16.097	7.669
10700000000	1.107	14.710230	14.656	13.944	7.186
10750000000	26.417	14.509619	14.822	14.999	7.271
10800000000	13.662	13.491226	13.496	13.637	7.710
10850000000	9.397	12.124064	12.077	12.004	9.199
10900000000	22.248	14.743782	14.804	13.808	8.840
10950000000	14.428	13.253703	13.268	12.706	7.616
11000000000	-2.630	12.024115	11.732	11.512	6.152
11050000000	9.916	9.524190	9.527	10.665	7.167
11100000000	9.411	11.599198	11.581	10.978	7.554
11150000000	3.794	13.577983	13.548	13.479	9.121
11200000000	14.307	13.632619	13.640	13.533	9.347
11250000000	21.620	12.968483	13.008	13.240	7.939
11300000000	16.988	13.182985	13.191	13.127	7.666
11350000000	8.135	12.966709	12.901	11.809	8.209
11400000000	18.636	14.772242	14.912	14.921	8.468
11450000000	14.998	15.257351	15.255	14.920	9.269
11500000000	20.159	14.607036	14.839	14.463	7.300
11550000000	23.269	14.412257	14.479	13.816	8.386
11600000000	11.562	14.225309	14.172	13.787	7.306
11650000000	10.492	14.521877	14.356	14.792	7.565
11700000000	-3.976	12.926928	12.886	12.628	8.243
11750000000	-3.558	12.151270	12.065	11.863	7.207
11800000000	1.531	8.347374	8.314	8.855	7.040
11850000000	0.252	7.905054	7.849	8.098	6.672
11900000000	1.812	8.060153	7.976	8.228	9.293
11950000000	3.501	6.485764	6.446	6.498	8.879
12000000000	9.505	5.709027	5.777	5.667	7.537
12050000000	-0.707	4.853677	4.702	5.233	9.408
12100000000	14.640	6.960395	7.015	7.105	8.618
12150000000	-1.066	8.067836	7.948	8.418	8.309
12200000000	19.826	7.920137	8.293	8.227	8.251
12250000000	13.071	7.194862	7.321	7.996	8.935
12300000000	0.942	6.148525	6.109	5.975	7.801
12350000000	-6.370	5.996389	5.773	6.078	7.993
12400000000	11.165	5.819804	5.986	6.284	9.393
12450000000	-5.240	5.022401	4.909	4.686	8.335
12500000000	2.144	1.958047	1.961	1.785	9.030
12550000000	-0.045	-0.739741	-0.733	-0.457	7.517
12600000000	-6.407	-3.277844	-3.308	-2.983	8.084
12650000000	7.013	-2.615896	-2.599	-2.855	7.663
12700000000	-2.822	0.283324	0.121	1.147	8.794
12750000000	6.779	1.847227	1.910	2.443	7.254
12800000000	3.895	3.665325	3.676	2.699	7.494
12850000000	4.837	5.647479	5.633	6.162	8.223
12900000000	-26.850	4.430902	4.262	3.488	7.434
12950000000	2.061	2.828965	2.811	2.156	8.174
13000000000	10.581	3.824641	4.012	3.625	7.847
13050000000	9.360	4.003002	4.085	3.758	8.018
13100000000	3.504	3.730296	3.727	4.001	6.794
13150000000	-2.308	4.369410	4.189	4.569	8.161
13200000000	-15.488	3.941905	3.858	3.955	7.510
13250000000	2.910	3.321027	3.291	2.537	7.996
13300000000	7.477	2.809031	2.992	2.946	9.661
13350000000	-3.432	4.384674	4.253	5.034	7.097
13400000000	-8.943	4.293548	4.016	3.754	7.791
13450000000	-0.959	4.930146	4.899	5.000	7.328
13500000000	18.361	5.689693	5.788	5.590	6.641
13550000000	1.748	6.267093	6.115	6.144	6.822
13600000000	9.197	5.573350	5.640	6.074	7.796
13650000000	12.139	5.481669	5.579	5.699	7.416
13700000000	15.898	6.771604	6.872	6.156	6.243
13750000000	12.192	7.201177	7.275	7.229	8.700
13800000000	11.277	6.261341	6.395	7.318	7.432
13850000000	0.919	6.829446	6.705	4.898	9.200
13900000000	8.028	6.686311	6.704	6.411	8.894
13950000000	5.046	8.919155	8.804	7.889	7.293
14000000000	-15.825	7.764040	7.732	8.137	7.794
14050000000	-0.798	6.824475	6.571	7.050	8.207
14100000000	6.380	8.266511	8.251	8.803	8.384
14150000000	11.032	9.943629	9.998	10.107	9.308
14200000000	3.744	11.780333	11.450	11.795	7.036
14250000000	12.949	9.814733	9.890	9.152	7.667
14300000000	35.001	9.280147	9.487	9.704	9.552
14350000000	6.460	9.324747	9.282	9.161	7.577
14400000000	11.278	11.353075	11.348	11.306	6.828
14450000000	5.927	9.694364	9.654	10.222	7.681
14500000000	2.488	7.428731	7.373	7.478	7.133
14550000000	5.106	6.751664	6.738	7.482	8.657
14600000000	14.254	7.352276	7.391	7.934	6.659
14650000000	10.531	8.121441	8.138	7.885	7.342
14700000000	1.352	7.496814	7.369	7.283	8.176
14750000000	4.233	6.195565	6.179	6.718	8.739
14800000000	2.547	10.324239	10.227	10.067	7.771
14850000000	23.347	12.799633	13.056	12.756	9.307
14900000000	3.675	11.910617	11.877	11.534	10.064
14950000000	11.240	9.857647	9.881	10.916	8.178
15000000000	15.364	8.207012	8.269	8.879	7.720
15050000000	10.759	7.053255	7.300	7.147	7.792
15100000000	-6.582	7.198714	6.956	7.149	7.912
15150000000	14.921	7.963025	8.063	8.102	8.010
15200000000	24.249	10.857996	10.877	10.759	7.936
15250000000	29.429	14.304321	14.446	14.168	6.952
15300000000	1.276	16.651552	15.907	16.201	7.028
15350000000	14.913	17.252322	17.238	17.374	9.593
15400000000	15.602	16.279219	16.233	16.124	7.439
15450000000	23.286	17.152398	17.449	17.005	8.558
15500000000	7.702	18.568841	18.453	18.555	7.165
15550000000	10.508	18.999488	18.805	18.839	8.328
15600000000	14.746	19.489020	19.343	19.096	7.806
15650000000	17.558	16.783316	16.802	16.788	8.122
15700000000	25.371	17.301127	17.371	17.286	7.628
15750000000	16.602	17.919006	17.898	17.682	7.616
15800000000	13.730	16.984341	16.971	16.974	7.041
15850000000	23.376	12.337716	12.604	13.014	7.872
15900000000	21.538	12.658066	12.817	12.569	7.813
15950000000	13.816	11.298169	11.340	11.036	8.000
16000000000	18.298	10.968777	11.081	10.789	6.683
16050000000	16.407	12.779247	12.859	13.108	7.916
16100000000	6.632	14.354538	14.167	14.973	8.103
16150000000	15.089	17.762678	17.729	18.030	8.623
16200000000	14.225	17.811347	17.722	18.085	8.124
16250000000	17.876	17.608918	17.620	16.906	7.317
16300000000	6.211	15.692342	15.653	15.601	7.625
16350000000	14.521	12.995794	13.014	12.791	7.860
16400000000	14.895	14.131789	14.136	14.280	7.372
16450000000	16.762	12.568016	12.598	12.956	8.308
16500000000	-3.353	10.206939	9.990	9.736	7.658
16550000000	21.051	9.706573	9.950	9.780	9.012
16600000000	18.879	11.648212	11.831	11.627	6.097
16650000000	-14.187	13.975814	13.920	13.770	7.303
16700000000	-1.735	10.995231	10.527	11.075	8.260
16750000000	-14.674	9.330376	9.096	8.819	7.882
16800000000	2.625	9.818669	9.683	9.561	8.188
16850000000	6.515	11.890528	11.576	11.635	8.738
16900000000	9.747	11.847058	11.754	13.088	8.982
16950000000	16.608	12.361276	12.447	12.921	7.306
17000000000	16.210	13.080744	13.126	13.721	7.316
17050000000	29.807	16.018932	16.347	16.084	8.037
17100000000	16.441	16.037297	16.050	15.875	8.060
17150000000	11.056	12.611803	12.548	13.237	8.790
17200000000	19.680	11.258237	11.619	10.449	7.545
17250000000	22.654	13.536702	13.694	13.885	7.249
17300000000	25.612	17.545477	17.842	17.796	8.241
17350000000	22.577	18.023184	18.163	19.202	8.100
17400000000	11.353	15.270706	15.203	15.679	8.844
17450000000	3.739	15.292900	15.076	14.542	8.593
17500000000	15.874	19.243726	19.063	19.260	7.423
17550000000	27.465	20.959656	21.016	21.176	8.240
17600000000	14.712	15.048911	15.038	15.471	8.611
17650000000	19.574	16.362689	16.445	16.387	8.241
17700000000	8.812	17.940383	17.891	17.691	8.152
17750000000	18.940	18.526148	18.532	18.926	8.744
17800000000	25.776	16.221961	16.319	16.834	7.719
17850000000	12.294	16.044051	16.026	15.340	7.274
17900000000	16.427	13.579451	13.612	13.287	8.289
17950000000	11.223	15.298766	15.153	14.608	7.412
18000000000	19.162	10.378073	10.437	9.863	6.984
18050000000	10.325	4.793856	4.840	4.777	7.099
18100000000	0.219	7.682662	7.662	7.510	8.646
18150000000	17.874	12.559144	12.702	12.125	6.926
18200000000	14.214	15.916325	15.884	15.549	7.527
18250000000	7.777	14.889630	14.845	14.468	7.088
18300000000	20.217	15.324541	15.372	14.894	7.132
18350000000	12.938	15.491852	15.429	15.264	7.845
18400000000	25.892	18.332638	18.672	18.080	7.763
18450000000	23.802	17.299980	17.356	17.164	6.853
18500000000	22.225	16.987918	17.045	17.267	8.504
18550000000	25.557	16.457668	16.970	17.469	8.156
18600000000	13.298	19.874761	19.729	19.133	6.451
18650000000	16.205	16.676237	16.669	16.961	7.464
18700000000	22.293	16.135609	16.223	15.857	8.689
18750000000	16.885	16.203458	16.211	17.384	7.881
18800000000	16.704	17.002375	16.998	17.180	7.223
18850000000	22.553	13.006765	13.040	13.113	8.382
18900000000	17.303	12.559116	12.675	12.372	8.277
18950000000	1.618	12.994220	12.958	13.936	8.233
19000000000	18.148	15.711537	15.760	15.740	6.768
19050000000	17.046	16.428359	16.443	16.983	7.499
19100000000	40.166	15.334278	15.495	15.521	8.588
19150000000	14.763	19.093998	19.020	19.006	7.041
19200000000	31.622	20.629369	20.910	20.527	6.720
19250000000	22.988	19.702965	19.796	20.159	7.973
19300000000	19.521	17.379623	17.403	17.334	8.978
19350000000	3.883	17.551078	17.330	18.004	8.292
19400000000	29.713	19.015812	19.309	19.390	8.609
19450000000	24.956	19.696799	19.776	20.031	7.786
19500000000	24.495	17.064221	17.088	17.059	7.586
19550000000	33.427	15.204752	15.344	15.945	8.650
19600000000	13.837	10.383697	10.498	10.706	8.305
19650000000	18.026	7.933569	8.159	7.669	7.711
19700000000	19.071	10.027762	10.102	10.126	7.397
19750000000	1.485	8.418845	8.156	8.670	8.178
19800000000	2.869	9.584953	9.412	8.784	7.998
19850000000	12.974	12.355045	12.360	12.347	9.060
19900000000	4.431	13.156786	12.953	13.253	7.753
19950000000	3.693	10.255629	9.996	10.086	8.542
20000000000	10.390	7.879089	7.921	7.959	8.705
