Freq (Hz)	SE_unstirred(dB)	SE_stirred(dB)	SE_tot	<SE point (dB)>	Stdev(SE point (dB))
4500000000	38.875	35.373127	38.024	38.541	6.697
4550000000	40.902	34.834246	39.517	41.016	5.908
4600000000	44.295	34.998203	41.612	42.891	5.224
4650000000	42.549	35.801525	40.941	42.229	5.409
4700000000	41.700	34.628953	39.876	41.129	5.119
4750000000	36.224	33.578316	35.700	36.289	4.328
4800000000	37.043	34.626697	36.636	37.110	4.379
4850000000	39.095	34.237814	38.145	38.543	3.866
4900000000	39.583	36.291105	38.677	39.207	5.751
4950000000	37.671	33.128284	36.687	37.222	4.537
5000000000	39.020	33.906790	37.957	39.098	5.364
5050000000	39.504	33.644118	38.182	39.080	4.621
5100000000	36.485	33.431121	35.669	36.943	5.925
5150000000	34.692	33.577135	34.346	34.353	5.515
5200000000	36.630	31.406654	35.540	36.131	4.250
5250000000	37.503	31.812501	36.408	37.230	4.206
5300000000	36.175	32.517430	35.330	36.183	5.262
5350000000	38.743	32.383607	37.186	38.193	4.943
5400000000	35.266	30.538914	34.281	35.370	5.589
5450000000	33.167	30.124809	32.664	33.062	4.265
5500000000	31.763	30.033423	31.468	31.356	4.535
5550000000	30.185	28.439418	29.836	30.021	4.150
5600000000	31.545	28.648073	30.984	31.530	5.157
5650000000	31.749	28.316002	31.181	31.630	4.272
5700000000	31.641	28.699482	31.136	31.649	4.672
5750000000	28.942	27.509260	28.663	29.126	4.737
5800000000	27.636	27.282063	27.560	27.813	5.404
5850000000	28.865	25.288824	28.283	28.969	4.598
5900000000	28.599	25.499113	28.081	28.559	3.541
5950000000	27.297	25.822457	27.040	27.361	3.972
6000000000	24.632	24.257249	24.566	24.489	3.955
6050000000	25.438	23.846475	25.212	25.388	3.388
6100000000	26.989	22.184379	26.203	27.220	5.050
6150000000	23.380	23.174089	23.345	23.278	3.981
6200000000	24.486	22.745546	24.204	24.502	3.912
6250000000	24.450	21.372560	24.088	24.487	3.535
6300000000	24.582	20.736802	24.197	24.493	2.876
6350000000	22.403	20.410830	22.050	22.368	4.321
6400000000	21.702	18.533171	21.035	21.422	4.855
6450000000	20.970	18.143978	20.573	20.996	3.917
6500000000	23.457	19.343941	22.945	23.347	3.375
6550000000	21.903	15.797828	21.038	21.898	4.112
6600000000	19.987	15.151535	18.962	19.654	4.110
6650000000	17.947	14.531670	17.382	17.746	4.174
6700000000	17.177	12.024590	16.554	17.147	3.783
6750000000	14.552	10.727854	13.921	14.531	3.706
6800000000	10.090	8.209782	9.677	10.040	5.118
6850000000	10.175	6.899773	9.474	9.777	4.219
6900000000	9.388	4.757195	8.846	9.363	3.720
6950000000	7.213	1.811029	6.564	7.428	4.418
7000000000	8.685	0.844010	7.090	8.491	4.824
7050000000	9.860	5.351017	9.049	9.816	4.789
7100000000	10.606	8.306203	10.336	10.573	3.604
7150000000	12.233	10.636199	12.065	12.270	3.054
7200000000	15.965	12.978031	15.679	16.060	2.987
7250000000	12.827	14.982941	13.214	12.575	4.297
7300000000	17.753	16.079351	17.607	17.835	2.684
7350000000	19.110	17.361523	18.929	19.153	3.333
7400000000	18.240	19.280698	18.344	18.171	3.220
7450000000	16.188	20.385108	16.979	16.205	4.458
7500000000	19.456	20.816436	19.601	19.537	3.628
7550000000	21.143	21.086547	21.139	21.253	2.703
7600000000	20.667	22.414785	20.777	20.649	2.288
7650000000	19.509	25.606574	20.034	19.583	2.763
7700000000	17.941	25.839056	18.727	17.910	3.677
7750000000	21.715	24.058952	21.836	21.746	2.040
7800000000	21.719	24.780557	21.892	21.719	2.424
7850000000	18.923	25.280099	19.517	18.966	3.031
7900000000	15.998	25.814203	17.257	16.166	3.814
7950000000	20.420	25.543766	20.750	20.433	2.735
8000000000	20.271	24.152954	20.534	20.313	2.546
8050000000	18.688	24.901630	19.345	18.649	4.012
8100000000	12.851	23.337991	15.499	13.887	5.483
8150000000	17.517	24.897728	18.736	17.696	4.370
8200000000	23.456	23.897402	23.495	23.381	2.684
8250000000	21.429	21.548019	21.444	21.211	3.489
8300000000	16.880	20.592349	17.468	16.971	4.514
8350000000	17.381	22.019119	18.620	17.326	6.416
8400000000	19.437	21.819872	19.965	19.405	5.671
8450000000	20.661	21.084190	20.736	20.504	4.777
8500000000	19.581	18.768979	19.358	19.358	5.453
8550000000	7.114	19.392078	15.138	13.743	7.486
8600000000	18.718	18.554825	18.674	18.801	5.512
8650000000	19.774	17.500585	19.254	19.814	4.496
8700000000	18.466	16.042586	17.847	18.306	5.358
8750000000	14.321	15.425647	14.937	15.265	7.334
8800000000	6.806	16.218800	14.283	14.710	7.398
8850000000	18.817	16.099007	17.716	18.416	7.301
8900000000	16.112	14.456436	15.405	15.821	7.619
8950000000	15.343	14.033952	14.798	14.580	6.359
9000000000	6.282	13.489811	10.980	9.803	8.514
9050000000	10.081	13.337911	11.627	10.794	5.559
9100000000	14.661	12.029423	13.717	13.809	5.840
9150000000	11.735	11.089122	11.414	11.162	8.521
9200000000	13.455	10.845760	11.591	11.813	8.618
9250000000	5.025	10.445634	8.170	7.863	7.872
9300000000	10.004	9.636667	9.837	10.577	7.346
9350000000	9.481	7.690952	8.838	9.667	6.458
9400000000	10.064	6.761838	8.422	8.718	6.783
9450000000	-0.421	7.928180	5.701	5.466	7.880
9500000000	3.806	6.842092	5.934	5.140	6.408
9550000000	7.454	4.745331	5.877	6.416	8.236
9600000000	3.734	2.201941	2.885	3.221	7.029
9650000000	4.822	2.242773	3.072	4.290	7.335
9700000000	-0.447	0.982915	0.477	-0.613	7.568
9750000000	1.237	-0.078242	0.437	0.213	9.373
9800000000	-0.884	-3.304932	-2.248	-1.787	6.857
9850000000	1.063	-2.513096	-0.791	-0.758	8.424
9900000000	-5.526	-2.401732	-2.815	-3.353	7.653
9950000000	4.635	-2.988101	-0.480	-0.595	5.679
10000000000	5.366	-1.427937	0.646	1.763	8.731
10050000000	3.432	-0.049232	1.631	2.501	6.763
10100000000	9.435	1.483150	4.572	4.900	8.246
10150000000	5.460	1.419883	2.700	3.640	7.428
10200000000	9.558	2.270955	5.069	5.772	8.034
10250000000	11.078	2.919146	5.957	6.662	8.276
10300000000	14.088	4.201952	5.778	5.743	7.829
10350000000	16.149	4.091992	8.516	9.237	6.731
10400000000	27.492	4.840288	8.544	10.185	7.921
10450000000	15.897	5.704679	8.333	8.809	8.213
10500000000	11.991	6.264838	7.335	7.601	8.384
10550000000	20.694	4.554696	8.137	8.106	7.670
10600000000	29.434	3.929687	8.477	9.333	6.531
10650000000	15.766	5.884779	8.245	8.666	7.582
10700000000	13.686	4.548526	8.182	8.936	6.944
10750000000	11.129	3.743353	5.519	5.289	7.867
10800000000	14.124	2.316194	6.974	8.111	7.381
10850000000	5.527	1.921070	3.753	3.877	6.011
10900000000	7.667	0.217264	1.753	1.393	7.103
10950000000	21.347	-2.282208	2.059	2.532	6.049
11000000000	9.289	-2.810891	0.992	1.811	7.872
11050000000	8.514	1.050329	5.072	5.861	5.577
11100000000	7.912	4.721707	6.645	7.855	7.183
11150000000	4.463	5.823185	5.249	5.575	7.929
11200000000	3.474	3.852827	3.572	3.169	4.993
11250000000	-1.628	-0.325068	-1.259	-1.504	6.832
11300000000	-0.881	0.031621	-0.676	-0.949	4.324
11350000000	-2.908	-0.759323	-2.131	-2.700	6.638
11400000000	-2.710	-1.351722	-2.353	-2.239	4.985
11450000000	-0.497	1.397685	-0.094	-0.858	5.571
11500000000	0.494	3.456411	1.183	0.678	4.856
11550000000	1.546	6.410686	2.692	1.760	5.001
11600000000	6.135	6.553847	6.252	6.419	5.601
11650000000	5.541	7.518898	5.927	4.923	6.091
11700000000	7.491	8.868404	7.710	7.428	3.856
11750000000	5.478	10.577966	6.667	6.145	4.902
11800000000	9.560	11.550378	10.006	10.044	4.542
11850000000	7.102	12.222687	8.149	7.282	4.491
11900000000	9.450	11.529117	9.723	9.462	3.725
11950000000	11.089	14.356094	11.388	10.934	3.159
12000000000	11.590	14.626284	11.967	11.244	4.137
12050000000	11.374	14.340074	11.782	11.473	3.945
12100000000	11.763	14.439594	12.039	11.606	3.663
12150000000	10.910	14.942849	11.269	10.789	3.691
12200000000	13.736	17.355579	13.984	13.810	2.344
12250000000	10.713	16.349453	11.310	10.756	3.123
12300000000	12.509	16.747738	12.841	12.565	2.602
12350000000	11.838	17.832280	12.264	11.869	2.524
12400000000	10.943	17.094344	11.368	10.687	3.024
12450000000	12.371	18.790476	12.788	12.436	2.317
12500000000	11.332	18.412204	11.917	11.476	2.866
12550000000	12.324	16.129512	12.552	12.274	2.325
12600000000	11.668	16.919003	11.965	11.677	2.241
12650000000	11.629	18.198640	12.100	11.605	2.753
12700000000	11.463	16.556919	11.788	11.408	2.811
12750000000	10.964	16.015378	11.380	10.846	3.176
12800000000	11.605	15.874251	11.907	11.599	2.424
12850000000	11.764	16.391905	12.089	11.735	2.666
12900000000	10.383	16.973260	10.963	10.316	3.127
12950000000	10.482	15.001362	10.863	10.477	2.645
13000000000	9.090	13.998312	9.586	8.926	3.669
13050000000	10.599	14.334939	10.890	10.632	2.605
13100000000	8.817	13.765891	9.265	8.821	3.126
13150000000	6.675	13.153595	7.567	6.535	4.491
13200000000	9.128	12.101950	9.434	9.086	3.214
13250000000	7.237	11.948065	8.081	7.531	3.447
13300000000	8.568	12.117861	8.992	8.633	3.363
13350000000	6.214	10.844401	6.901	6.199	4.393
13400000000	4.297	9.292390	5.020	4.078	4.134
13450000000	2.171	8.044056	3.071	2.159	4.184
13500000000	0.813	8.305174	2.442	1.405	5.141
13550000000	0.001	7.831543	1.398	0.336	3.997
13600000000	-2.792	6.021155	-0.939	-1.961	4.305
13650000000	-5.724	3.467079	-3.496	-5.314	5.620
13700000000	-3.376	2.042950	-1.859	-3.085	5.770
13750000000	-6.319	-0.503415	-5.146	-6.026	4.885
13800000000	-9.831	-2.545712	-8.498	-9.651	5.242
13850000000	-15.342	-4.760374	-12.657	-14.145	4.585
13900000000	-9.545	-5.364033	-8.344	-9.126	4.909
13950000000	-7.993	-2.230862	-6.430	-7.311	5.146
14000000000	-9.630	0.032516	-6.468	-8.011	5.537
14050000000	-11.368	2.281526	-6.674	-8.299	4.899
14100000000	-3.939	4.834059	-1.082	-2.435	6.430
14150000000	8.244	5.364254	7.403	8.008	5.879
14200000000	8.062	8.705718	8.210	8.144	4.980
14250000000	3.257	9.269163	4.356	3.312	5.086
14300000000	4.828	9.718855	6.273	4.727	6.001
14350000000	8.923	12.397998	10.031	9.103	6.866
14400000000	10.270	14.091134	12.022	11.131	7.015
14450000000	9.607	13.817877	11.058	10.128	6.072
14500000000	11.756	13.920058	12.520	12.279	6.307
14550000000	15.809	13.654396	15.184	15.461	4.904
14600000000	10.719	14.053048	12.362	12.296	7.737
14650000000	17.813	13.213603	15.631	16.441	7.206
14700000000	17.984	11.900467	14.566	14.337	7.391
14750000000	18.878	10.215832	12.444	11.862	8.874
14800000000	19.984	8.002054	12.854	14.507	7.852
14850000000	19.720	5.900245	12.549	13.969	5.808
14900000000	19.830	3.068940	9.081	9.825	6.580
14950000000	4.738	0.799467	2.562	3.623	7.697
15000000000	1.559	-2.706395	-0.632	-0.161	6.949
15050000000	4.370	-4.565244	0.370	1.670	7.041
15100000000	3.018	-2.191637	0.971	1.781	6.212
15150000000	2.756	-0.719621	1.610	2.331	6.181
15200000000	3.332	0.467919	2.297	2.604	6.340
15250000000	9.608	3.300602	7.304	8.292	5.884
15300000000	12.459	6.378585	10.237	11.034	6.224
15350000000	7.156	7.455152	7.233	6.777	5.537
15400000000	4.505	8.412600	5.402	4.668	4.838
15450000000	6.897	9.356241	7.783	7.626	5.855
15500000000	11.386	11.749266	11.531	11.864	6.601
15550000000	12.763	12.310941	12.591	12.957	6.406
15600000000	15.716	14.955593	15.484	15.612	5.279
15650000000	27.164	13.020860	19.365	20.495	5.269
15700000000	13.042	10.971336	12.306	12.028	6.420
15750000000	7.525	10.715682	8.674	8.492	6.552
15800000000	7.578	10.351886	8.303	7.297	6.987
15850000000	9.312	10.112890	9.575	10.057	5.748
15900000000	15.663	12.425646	14.674	15.188	5.242
15950000000	11.511	12.804967	11.956	11.547	5.480
16000000000	8.576	13.152393	9.857	8.767	5.708
16050000000	8.831	13.665573	10.301	8.930	5.969
16100000000	8.637	13.815055	10.708	9.403	6.224
16150000000	6.267	15.476733	9.904	8.098	6.036
16200000000	5.162	15.048403	9.515	8.225	5.064
16250000000	6.094	15.698910	10.755	9.373	5.809
16300000000	9.573	14.462780	12.008	12.036	6.967
16350000000	8.407	14.803572	11.162	10.786	5.896
16400000000	7.848	13.276149	9.460	8.794	5.624
16450000000	-0.053	10.683595	5.264	3.472	6.243
16500000000	5.066	8.432769	5.873	5.177	5.718
16550000000	-0.019	8.864645	2.190	1.136	4.366
16600000000	1.551	14.282252	4.171	2.143	5.306
16650000000	2.693	16.249964	6.426	4.914	5.289
16700000000	1.958	16.658242	7.058	5.311	5.309
16750000000	1.279	16.113552	5.870	3.959	5.326
16800000000	-0.031	15.416468	3.987	1.441	5.847
16850000000	-10.504	16.873288	2.625	0.144	5.915
16900000000	-2.912	16.924862	4.782	2.596	5.715
16950000000	-1.217	17.673390	5.882	4.015	5.016
17000000000	4.884	15.653612	6.829	5.442	4.751
17050000000	-6.259	15.648624	1.335	-0.979	6.018
17100000000	-2.137	15.774035	3.853	1.662	5.259
17150000000	-3.300	16.093936	3.518	1.519	5.402
17200000000	-9.740	11.272221	0.667	-1.581	5.596
17250000000	-6.199	8.898339	-1.911	-4.150	5.623
17300000000	-17.958	2.307895	-6.050	-7.572	5.403
17350000000	-0.440	4.942223	2.367	1.552	6.279
17400000000	4.236	7.338305	5.606	4.624	6.462
17450000000	-8.893	5.900966	-2.595	-4.776	6.302
17500000000	-14.217	9.432540	-1.639	-3.219	4.830
17550000000	-2.123	11.001361	3.114	1.691	5.194
17600000000	-0.091	9.829372	3.388	1.775	5.568
17650000000	-13.192	11.067723	3.093	0.664	6.647
17700000000	-2.792	14.214008	7.393	5.574	6.335
17750000000	0.876	15.151670	8.018	6.691	6.004
17800000000	1.072	12.558949	4.782	3.161	5.573
17850000000	-4.010	9.908270	1.610	-0.077	5.624
17900000000	-11.853	6.941902	-4.654	-6.733	5.364
17950000000	-21.858	4.494364	-8.684	-10.482	4.948
18000000000	-9.637	6.371295	-5.050	-7.160	5.308
18050000000	-1.693	9.020283	1.136	-0.473	5.725
18100000000	-21.310	7.712052	-3.178	-5.032	5.409
18150000000	-0.316	10.243234	1.602	0.019	4.883
18200000000	-4.854	11.949426	-0.535	-2.614	5.148
18250000000	-1.310	15.041433	4.799	2.799	5.638
18300000000	-5.019	12.732440	3.007	1.136	5.519
18350000000	-4.635	12.283952	1.141	-0.612	5.270
18400000000	3.806	12.428426	4.946	3.878	4.448
18450000000	8.095	14.508182	9.198	8.206	4.723
18500000000	11.244	15.693473	12.069	11.222	4.670
18550000000	6.168	14.295825	7.757	5.980	5.787
18600000000	6.431	11.879331	7.359	6.508	4.520
18650000000	7.735	12.352482	8.491	7.955	3.705
18700000000	10.253	15.388717	11.357	10.389	4.611
18750000000	9.314	12.753835	9.880	9.284	4.649
18800000000	9.654	11.340546	9.891	9.643	3.016
18850000000	10.745	10.884285	10.763	10.783	3.102
18900000000	12.953	11.657272	12.774	12.700	4.019
18950000000	12.741	13.213227	12.868	12.290	5.091
19000000000	11.073	9.866286	10.846	11.096	4.273
19050000000	10.402	9.912193	10.306	10.275	4.888
19100000000	14.128	8.747118	13.051	14.061	4.584
19150000000	13.333	9.497476	12.582	13.134	4.278
19200000000	9.941	6.431961	9.149	9.920	5.167
19250000000	10.406	5.420464	9.331	10.146	4.642
19300000000	13.290	4.268683	10.212	11.926	5.512
19350000000	15.863	2.507273	9.975	11.895	5.610
19400000000	15.069	0.902507	8.871	11.985	7.419
19450000000	12.158	-0.486864	7.216	8.502	4.798
19500000000	10.656	0.045397	7.624	9.104	4.873
19550000000	20.801	2.173461	11.773	13.598	5.667
19600000000	19.250	4.083883	12.869	14.878	6.143
19650000000	16.385	5.444091	13.015	14.920	6.648
19700000000	16.459	8.275151	14.841	16.403	4.615
19750000000	20.737	8.421055	17.747	20.032	5.564
19800000000	18.555	9.683987	16.198	17.913	5.698
19850000000	20.450	11.285056	18.376	20.156	5.857
19900000000	15.481	10.993190	14.911	15.428	3.968
19950000000	15.286	11.002779	14.740	15.280	3.754
20000000000	14.749	10.338983	14.278	14.784	3.168
