Freq (Hz)	SE_unstirred(dB)	SE_stirred(dB)	SE_tot	<SE point (dB)>	Stdev(SE point (dB))
2500000000	47.410	29.682188	29.830	30.615	7.675
2550000000	29.622	29.379258	29.386	29.402	7.474
2600000000	32.206	28.593413	28.617	28.625	7.134
2650000000	21.891	25.912825	25.858	25.638	7.370
2700000000	18.956	27.369745	27.203	27.632	7.351
2750000000	53.625	27.650978	27.751	27.973	7.133
2800000000	25.355	27.026804	26.987	27.289	7.092
2850000000	14.991	24.726346	24.666	24.592	6.440
2900000000	10.133	22.800042	22.608	22.020	6.957
2950000000	30.214	22.677709	22.881	23.191	6.968
3000000000	22.654	22.423751	22.425	23.016	7.755
3050000000	17.508	19.667005	19.590	19.965	7.958
3100000000	17.678	19.092883	19.061	19.196	7.884
3150000000	24.631	17.275143	17.304	17.572	7.531
3200000000	4.810	13.237504	13.127	13.578	8.286
3250000000	8.932	11.705984	11.663	11.650	7.095
3300000000	6.764	9.145507	9.143	9.591	7.798
3350000000	13.014	5.279301	5.377	5.334	8.404
3400000000	9.728	4.123764	4.251	4.190	7.904
3450000000	6.380	5.266575	5.292	5.763	7.511
3500000000	-4.717	9.965298	9.910	9.829	8.373
3550000000	9.022	10.344141	10.336	9.296	8.399
3600000000	-4.503	10.249184	10.061	10.565	8.176
3650000000	12.555	13.359301	13.339	13.237	8.842
3700000000	12.285	16.191950	16.106	15.722	7.525
3750000000	13.354	17.724870	17.663	17.580	8.700
3800000000	9.476	18.419693	18.271	17.986	6.861
3850000000	14.415	21.115071	21.073	20.391	8.733
3900000000	31.369	22.402297	22.517	21.882	8.165
3950000000	18.925	22.666788	22.635	22.915	8.013
4000000000	24.331	24.419680	24.419	25.347	7.393
4050000000	41.504	25.148265	25.409	25.664	8.052
4100000000	28.748	23.760858	23.819	23.527	7.079
4150000000	31.053	25.706498	25.719	25.734	7.051
4200000000	17.201	26.527416	26.477	26.564	6.598
4250000000	22.274	29.154907	29.090	29.032	8.305
4300000000	27.615	29.393374	29.361	27.743	8.454
4350000000	35.754	29.270546	29.307	28.499	8.315
4400000000	32.830	29.370182	29.470	28.712	7.741
4450000000	19.028	29.264513	28.757	28.122	8.220
4500000000	12.493	29.693836	29.481	29.341	7.049
4550000000	34.513	29.381928	29.462	29.132	7.784
4600000000	10.371	29.469530	29.337	29.988	7.807
4650000000	31.999	30.365779	30.376	30.176	8.098
4700000000	25.519	30.298616	30.184	30.143	7.757
4750000000	37.312	28.859814	28.958	29.070	8.609
4800000000	11.540	28.509205	28.482	28.817	8.769
4850000000	32.119	28.261419	28.372	28.631	7.494
4900000000	13.624	27.618110	27.183	27.390	7.737
4950000000	28.603	26.002783	26.006	25.707	6.938
5000000000	14.592	23.752892	23.629	23.934	7.796
5050000000	31.096	21.855773	22.013	22.326	8.478
5100000000	27.050	21.809121	21.862	21.644	8.226
5150000000	19.832	20.717820	20.712	20.762	7.985
5200000000	27.716	18.077929	18.450	18.237	7.752
5250000000	6.005	15.539823	15.138	15.974	9.408
5300000000	10.667	11.199025	11.192	10.748	7.365
5350000000	1.670	5.503030	5.396	4.764	7.058
5400000000	-15.274	1.910967	1.636	1.693	8.221
5450000000	-6.754	3.686052	3.602	3.443	8.160
5500000000	16.400	5.195854	5.252	4.912	7.057
5550000000	3.184	7.388390	7.355	7.753	8.628
5600000000	3.584	9.547438	9.411	9.815	7.603
5650000000	12.906	11.186188	11.208	10.880	8.626
5700000000	2.584	11.432137	11.155	10.270	8.532
5750000000	8.244	11.328825	11.307	11.606	8.191
5800000000	7.893	11.191488	11.179	11.465	7.535
5850000000	16.812	11.403360	11.606	12.234	8.563
5900000000	16.927	13.681795	13.718	13.261	7.847
5950000000	9.695	15.389931	15.212	15.284	8.787
6000000000	13.753	14.039678	14.022	13.364	6.986
6050000000	20.646	14.890439	14.947	14.605	7.950
6100000000	19.226	16.458787	16.490	16.837	7.688
6150000000	16.323	16.483976	16.484	16.276	7.980
6200000000	20.598	16.965086	17.009	17.557	7.935
6250000000	19.208	17.939353	17.999	18.434	6.809
6300000000	20.193	19.132492	19.163	18.711	7.082
6350000000	18.825	20.557889	20.526	19.881	8.515
6400000000	21.492	18.320532	18.362	18.162	7.586
6450000000	8.731	18.929845	18.548	18.549	8.281
6500000000	16.952	19.628873	19.588	20.056	8.326
6550000000	26.044	18.657972	18.714	19.184	7.806
6600000000	18.772	17.959040	17.988	18.120	7.638
6650000000	8.391	18.017948	17.723	17.595	8.035
6700000000	15.680	16.837142	16.823	16.367	9.027
6750000000	14.091	15.347072	15.320	15.464	8.332
6800000000	17.601	12.124964	12.189	12.956	9.238
6850000000	15.591	8.143385	8.311	8.839	7.211
6900000000	20.747	3.540082	3.900	4.232	6.781
6950000000	16.695	8.447215	8.649	8.593	8.283
7000000000	9.736	10.335809	10.331	10.020	7.559
7050000000	11.447	11.830145	11.830	11.684	8.915
7100000000	19.116	12.218912	12.308	12.826	7.845
7150000000	18.360	13.157588	13.370	13.065	9.574
7200000000	8.535	15.020186	14.892	15.044	9.433
7250000000	18.144	14.791410	14.846	16.006	7.347
7300000000	7.945	13.716216	13.464	13.720	8.325
7350000000	10.816	13.235447	13.191	12.772	6.020
7400000000	17.250	11.834764	11.960	12.415	7.561
7450000000	12.015	10.177160	10.282	10.316	8.878
7500000000	26.424	10.212707	10.490	10.109	7.208
7550000000	5.611	9.283597	9.166	9.098	6.984
7600000000	0.058	7.432496	7.194	7.490	7.469
7650000000	-2.514	2.742275	2.647	2.804	7.596
7700000000	-3.818	-0.761075	-0.822	-0.288	7.422
7750000000	11.755	1.507626	1.759	1.962	7.772
7800000000	0.479	4.754867	4.637	4.645	8.394
7850000000	8.790	7.407504	7.424	7.260	7.151
7900000000	7.966	11.159933	11.102	10.985	8.523
7950000000	28.309	12.654683	13.272	13.612	8.294
8000000000	-6.291	14.081410	14.036	14.052	6.965
8050000000	16.421	14.414935	14.459	14.057	6.980
8100000000	23.842	17.554114	17.635	17.838	7.641
8150000000	14.651	18.659647	18.609	19.411	7.614
8200000000	11.884	19.058774	18.958	19.493	6.891
8250000000	16.614	17.600249	17.591	18.006	6.827
8300000000	19.384	17.150935	17.194	17.598	8.657
8350000000	15.583	16.572565	16.572	15.479	7.439
8400000000	16.415	18.369379	18.349	17.712	7.598
8450000000	16.228	16.911226	16.856	15.813	7.956
8500000000	3.235	14.280384	14.142	14.364	7.281
8550000000	8.193	14.382167	14.292	14.205	8.888
8600000000	16.906	13.266598	13.295	13.058	7.127
8650000000	9.044	12.300397	12.198	12.528	7.035
8700000000	15.334	8.813999	8.892	8.672	7.519
8750000000	-2.932	5.792132	5.583	6.041	7.761
8800000000	8.698	5.577045	5.601	5.134	8.185
8850000000	10.640	4.067061	4.151	4.462	7.476
8900000000	2.570	6.559538	6.514	7.220	7.499
8950000000	3.526	9.138850	9.123	8.779	8.462
9000000000	20.832	12.535147	12.661	12.091	8.601
9050000000	10.289	14.056938	13.961	14.126	6.928
9100000000	14.642	15.156925	15.149	15.950	7.283
9150000000	14.999	13.957339	13.967	13.033	6.697
9200000000	21.420	15.961535	16.013	16.283	7.424
9250000000	10.654	16.411113	16.340	16.840	8.127
9300000000	18.802	16.654299	16.710	17.159	9.007
9350000000	22.847	17.484320	17.514	16.890	8.327
9400000000	7.603	16.955936	16.842	16.873	7.933
9450000000	11.318	16.568229	16.246	16.436	8.813
9500000000	14.205	16.482487	16.407	16.624	7.917
9550000000	19.598	15.968880	16.083	16.385	7.051
9600000000	17.132	14.823535	14.862	15.481	7.448
9650000000	8.528	14.796790	14.646	14.680	7.099
9700000000	-0.387	13.990214	13.867	14.461	8.319
9750000000	13.464	13.069505	13.077	12.389	6.426
9800000000	11.681	12.736962	12.713	12.460	8.849
9850000000	16.077	10.218682	10.246	10.405	8.437
9900000000	19.221	10.170078	10.218	10.022	8.201
9950000000	2.123	7.567667	7.312	7.112	7.534
10000000000	13.833	5.859687	5.932	6.001	7.315
10050000000	8.477	3.238168	3.267	4.280	8.037
10100000000	-19.521	1.188438	0.945	-0.262	7.666
10150000000	-13.731	0.973407	0.932	0.712	8.004
10200000000	-11.142	4.122475	3.725	3.593	8.113
10250000000	5.064	5.146943	5.145	5.363	8.100
10300000000	5.722	5.225906	5.239	5.533	8.415
10350000000	-6.016	5.028671	4.894	4.727	7.973
10400000000	-8.414	4.875445	4.757	4.635	7.252
10450000000	12.516	8.409081	8.447	8.647	10.005
10500000000	19.487	13.194022	13.235	13.539	7.812
10550000000	14.814	15.165032	15.162	15.594	8.170
10600000000	12.511	16.154918	16.101	16.388	8.147
10650000000	20.161	15.414353	15.454	15.665	7.614
10700000000	-1.452	11.964082	11.913	11.834	6.899
10750000000	23.040	9.824957	10.143	9.934	7.522
10800000000	5.941	6.735847	6.713	7.323	7.774
10850000000	-1.128	3.826890	3.712	3.197	7.627
10900000000	2.870	2.263207	2.273	1.588	7.958
10950000000	-2.372	-0.315691	-0.351	-0.327	8.954
11000000000	-5.318	-0.645045	-0.666	-0.247	7.095
11050000000	14.821	-1.376328	-1.349	-1.208	7.418
11100000000	-4.931	1.239056	1.154	0.817	7.753
11150000000	-9.736	5.336895	5.228	4.569	8.250
11200000000	2.824	5.984427	5.927	5.392	8.739
11250000000	5.020	6.836532	6.813	6.671	7.131
11300000000	7.571	10.288589	10.277	10.501	7.260
11350000000	7.091	10.798269	10.755	10.418	8.774
11400000000	13.795	10.359465	10.489	9.802	7.101
11450000000	15.149	11.256478	11.277	10.742	9.503
11500000000	18.665	12.404653	12.651	13.092	6.795
11550000000	20.248	16.651512	16.694	16.251	7.982
11600000000	15.560	17.880893	17.836	18.271	8.184
11650000000	34.936	16.984381	17.095	17.719	8.029
11700000000	-3.394	17.228672	17.131	17.604	7.671
11750000000	14.446	17.918109	17.915	17.879	7.752
11800000000	9.685	16.926785	16.889	17.251	7.352
11850000000	9.343	15.202951	15.170	15.964	7.515
11900000000	16.150	15.578749	15.582	14.799	7.828
11950000000	9.715	13.158827	13.110	12.332	7.615
12000000000	25.782	12.260868	12.373	11.748	7.614
12050000000	9.381	8.645996	8.655	8.807	8.006
12100000000	5.825	7.192523	7.168	7.039	8.239
12150000000	-2.072	5.896448	5.808	5.569	7.017
12200000000	18.606	2.828641	3.217	2.526	6.606
12250000000	4.010	-0.516626	-0.406	-0.839	7.113
12300000000	-18.057	-1.657706	-2.337	-2.847	7.202
12350000000	-8.704	0.150749	0.058	0.095	7.635
12400000000	16.281	3.069399	3.294	3.066	8.984
12450000000	2.517	5.774251	5.761	5.393	7.962
12500000000	7.738	4.206784	4.248	3.955	7.779
12550000000	2.542	5.741896	5.695	5.366	7.716
12600000000	1.349	7.657128	7.564	7.468	7.435
12650000000	8.070	10.165644	10.154	9.971	7.222
12700000000	16.822	11.065301	11.183	10.938	7.401
12750000000	14.644	11.155918	11.207	11.314	7.136
12800000000	25.405	12.621973	12.832	11.787	7.594
12850000000	18.029	14.082103	14.125	14.274	7.265
12900000000	-10.036	14.272828	14.239	13.783	7.100
12950000000	14.253	14.698134	14.688	14.355	7.968
13000000000	26.578	15.048896	15.270	15.546	7.117
13050000000	18.051	14.487374	14.552	14.227	8.355
13100000000	12.409	11.037667	11.054	11.806	8.039
13150000000	8.563	6.510412	6.529	6.592	7.330
13200000000	-7.103	5.823204	5.805	6.258	8.149
13250000000	7.604	4.915454	5.057	5.462	8.743
13300000000	18.875	8.528676	8.783	7.509	7.917
13350000000	1.376	9.743582	9.591	10.420	7.574
13400000000	1.656	12.417504	12.264	12.197	8.117
13450000000	4.401	12.136275	12.082	12.763	7.955
13500000000	17.070	13.659108	13.715	13.332	7.335
13550000000	14.229	13.025114	13.046	12.754	6.975
13600000000	17.588	13.393427	13.467	13.185	7.575
13650000000	13.288	13.758018	13.744	13.894	7.957
13700000000	13.351	13.707034	13.697	13.910	7.416
13750000000	20.435	10.795752	10.892	10.438	7.484
13800000000	27.098	9.289786	9.482	10.979	7.474
13850000000	10.348	6.440457	6.466	4.905	8.852
13900000000	2.858	6.046597	5.974	6.120	9.063
13950000000	4.295	4.989909	4.976	4.255	7.406
14000000000	-23.037	6.975389	6.837	6.752	7.217
14050000000	10.298	8.274904	8.295	8.096	7.591
14100000000	17.934	10.582055	10.605	11.460	7.440
14150000000	21.049	10.508782	10.736	9.854	8.047
14200000000	9.644	8.515015	8.530	8.411	6.989
14250000000	3.328	7.170697	6.969	6.892	8.680
14300000000	13.700	9.638679	9.763	9.837	8.575
14350000000	14.669	11.022619	11.049	11.044	8.042
14400000000	14.952	11.752518	11.905	12.493	8.599
14450000000	8.874	11.107973	11.088	11.517	6.240
14500000000	8.944	11.738450	11.714	11.883	6.935
14550000000	7.159	11.774798	11.721	11.735	7.062
14600000000	10.524	10.838044	10.834	11.866	6.253
14650000000	7.465	9.623812	9.598	9.389	7.200
14700000000	15.894	7.138875	7.175	7.037	8.776
14750000000	12.274	4.157586	4.183	4.913	9.480
14800000000	-1.215	0.176327	0.169	-0.033	6.882
14850000000	9.718	2.203108	2.434	1.947	7.995
14900000000	-4.521	3.113265	3.084	3.471	9.959
14950000000	7.154	1.330793	1.394	1.671	6.973
15000000000	5.777	3.946755	3.973	3.773	7.134
15050000000	16.263	7.135137	7.518	7.351	7.841
15100000000	2.470	8.516555	8.484	8.434	7.826
15150000000	7.329	9.985939	9.883	10.261	8.323
15200000000	11.030	10.940416	10.941	11.095	7.688
15250000000	6.734	11.640778	11.350	10.876	7.165
15300000000	15.825	10.252775	10.270	10.780	7.733
15350000000	5.067	9.807266	9.768	9.848	8.954
15400000000	9.242	6.161546	6.305	6.631	7.338
15450000000	4.784	6.374316	6.210	6.292	9.271
15500000000	-12.199	4.275322	3.844	4.502	7.120
15550000000	0.692	0.342216	0.345	0.272	8.324
15600000000	2.502	3.060112	3.050	3.064	9.417
15650000000	3.733	1.367259	1.416	1.037	7.348
15700000000	5.564	4.173393	4.196	4.184	7.581
15750000000	26.014	7.461186	7.521	7.244	7.284
15800000000	-0.927	11.184761	11.005	11.116	7.369
15850000000	18.194	9.793810	10.040	10.155	7.531
15900000000	14.024	11.845620	11.917	11.267	7.561
15950000000	23.001	12.196833	12.285	11.608	7.259
16000000000	22.961	11.844093	11.971	12.117	8.337
16050000000	29.989	12.667021	12.806	13.150	8.421
16100000000	-0.757	9.630385	9.259	9.446	6.816
16150000000	2.120	7.142607	7.056	6.905	7.288
16200000000	0.454	3.141774	3.082	2.869	6.842
16250000000	7.753	4.655502	4.753	4.239	7.161
16300000000	9.091	6.145383	6.148	6.433	8.132
16350000000	6.390	7.529969	7.511	7.380	8.320
16400000000	0.367	10.769030	10.529	10.838	8.118
16450000000	9.621	9.705871	9.705	9.555	6.739
16500000000	3.756	10.276311	10.241	9.716	7.763
16550000000	15.204	11.926409	12.064	12.393	9.383
16600000000	32.912	13.478288	13.702	14.617	7.743
16650000000	-13.779	14.523481	14.466	15.451	8.798
16700000000	9.377	13.121056	13.083	13.627	8.817
16750000000	-1.643	12.277290	12.255	11.837	9.498
16800000000	5.348	13.318441	13.151	12.933	7.584
16850000000	14.312	9.886801	9.973	9.880	9.096
16900000000	6.328	9.206437	9.067	9.495	7.499
16950000000	8.458	7.566494	7.592	8.396	7.783
17000000000	7.704	5.377855	5.414	5.387	7.153
17050000000	8.689	2.696656	2.951	3.293	8.194
17100000000	3.054	3.794620	3.767	2.812	7.225
17150000000	4.815	3.536107	3.574	3.360	7.286
17200000000	9.577	4.346127	4.639	4.570	8.642
17250000000	28.683	5.760586	5.940	5.723	7.807
17300000000	16.038	3.325811	3.660	3.308	8.066
17350000000	14.647	1.908079	2.114	2.927	7.725
17400000000	0.262	0.484555	0.482	0.396	8.217
17450000000	-3.363	3.600088	3.534	3.265	10.241
17500000000	11.061	3.273175	3.406	3.606	7.265
17550000000	-0.306	3.386852	3.291	3.193	7.413
17600000000	-3.441	0.720156	0.505	0.578	6.807
17650000000	7.547	2.995046	3.098	3.029	6.898
17700000000	-3.484	5.725262	5.675	5.532	8.192
17750000000	-2.777	4.195076	3.956	3.828	7.533
17800000000	0.590	1.083915	1.071	1.759	7.095
17850000000	-2.398	2.911801	2.880	2.092	7.679
17900000000	0.954	3.700152	3.642	3.922	8.707
17950000000	9.724	3.525977	3.599	3.637	8.455
18000000000	0.399	3.807097	3.727	3.926	7.599
18050000000	3.796	5.199902	5.176	5.040	6.829
18100000000	-8.003	7.338659	7.194	7.416	8.667
18150000000	13.311	7.939885	8.084	7.698	7.308
18200000000	11.020	8.888515	8.915	8.843	8.154
18250000000	0.205	10.738887	10.629	11.613	7.881
18300000000	3.737	12.031431	11.644	12.069	7.234
18350000000	6.749	9.963782	9.879	10.463	8.987
18400000000	10.499	8.778309	8.910	9.384	8.123
18450000000	8.202	8.914771	8.902	8.972	9.097
18500000000	18.997	10.456176	10.526	9.851	7.108
18550000000	15.174	5.912717	6.428	5.847	6.918
18600000000	-1.569	4.749359	4.614	4.529	7.494
18650000000	3.162	4.170816	4.154	4.558	7.522
18700000000	22.325	4.605956	4.720	3.974	7.886
18750000000	1.142	6.242907	6.133	6.659	7.944
18800000000	7.296	7.148084	7.150	7.751	7.047
18850000000	3.184	7.213152	7.157	7.013	7.920
18900000000	8.100	8.735129	8.708	8.375	7.520
18950000000	-12.896	6.214023	5.988	5.358	6.845
19000000000	3.856	4.456844	4.440	4.495	7.714
19050000000	14.117	5.258346	5.355	5.318	8.001
19100000000	15.362	8.302760	8.432	8.949	7.903
19150000000	2.838	9.146266	9.005	9.649	6.510
19200000000	13.869	7.471878	7.705	7.910	6.803
19250000000	9.955	7.860365	7.928	8.871	7.895
19300000000	0.404	7.802989	7.541	7.519	7.870
19350000000	-5.320	6.432514	6.292	6.630	7.729
19400000000	10.640	6.059043	6.266	5.852	7.528
19450000000	3.740	5.123171	5.082	4.722	7.364
19500000000	-5.973	2.946588	2.752	2.589	6.821
19550000000	7.083	2.835204	2.923	2.536	8.031
19600000000	7.931	1.003533	1.170	1.086	7.120
19650000000	3.799	0.853916	0.976	0.154	8.158
19700000000	-4.440	3.835428	3.380	3.774	8.967
19750000000	11.094	3.592770	3.650	3.315	7.297
19800000000	2.175	4.076371	4.050	3.509	7.917
19850000000	-5.151	2.983176	2.795	2.438	9.070
19900000000	-5.088	4.284905	4.044	4.380	7.704
19950000000	-0.381	2.806728	2.726	3.147	8.531
20000000000	4.774	0.931046	0.987	0.955	8.123
