Freq (Hz)	SE_unstirred(dB)	SE_stirred(dB)	SE_tot	<SE point (dB)>	Stdev(SE point (dB))
9850000000	22.394	18.831674	20.549	20.410	8.297
9900000000	11.610	17.664766	16.568	16.329	7.784
9950000000	24.284	16.324796	18.886	19.407	6.406
10000000000	20.254	16.238416	17.724	18.439	8.137
10050000000	17.742	15.881243	16.866	18.074	7.429
10100000000	23.514	14.739318	17.979	18.239	7.455
10150000000	20.534	13.307477	15.123	15.835	6.868
10200000000	14.941	11.496330	13.170	13.648	6.764
10250000000	17.017	9.682027	12.557	12.893	7.644
10300000000	8.921	7.538981	7.960	7.669	7.911
10350000000	19.247	5.480370	10.074	10.629	6.133
10400000000	13.870	3.993372	7.159	8.076	6.905
10450000000	21.425	2.494117	5.466	6.006	8.649
10500000000	7.265	4.406292	5.080	4.622	7.546
10550000000	30.676	4.124052	7.835	8.386	7.238
10600000000	22.213	5.571064	9.969	9.947	6.177
10650000000	13.582	7.499400	9.385	9.432	6.628
10700000000	13.857	8.828999	11.368	12.242	7.488
10750000000	13.243	10.324912	11.299	11.961	8.759
10800000000	15.344	9.536078	12.718	13.516	7.034
10850000000	14.222	10.155456	12.169	12.638	7.198
10900000000	12.446	11.096352	11.540	11.234	7.729
10950000000	21.652	11.597455	15.284	16.165	7.657
11000000000	13.993	9.809570	11.917	12.995	7.178
11050000000	18.227	10.987606	14.934	15.874	7.473
11100000000	21.972	11.586161	15.844	16.872	6.279
11150000000	19.808	10.774914	12.557	12.989	7.316
11200000000	20.939	10.525552	15.294	16.279	6.507
11250000000	20.969	11.360691	15.459	16.864	8.081
11300000000	31.095	13.367054	19.299	20.887	6.930
11350000000	22.526	13.383304	16.478	17.426	8.091
11400000000	22.534	11.910592	16.402	17.830	5.876
11450000000	21.561	13.405285	17.781	18.912	6.518
11500000000	20.678	15.032296	18.144	19.468	7.248
11550000000	28.914	15.951575	20.182	20.419	6.502
11600000000	25.068	15.019334	19.463	20.834	6.990
11650000000	28.678	16.207250	21.802	22.420	6.281
11700000000	38.024	18.037711	25.265	26.915	6.263
11750000000	37.501	18.460988	22.963	24.024	5.990
11800000000	38.791	18.189003	23.846	25.283	5.729
11850000000	36.764	19.469595	24.391	25.407	5.993
11900000000	29.835	19.067371	25.440	26.550	4.772
11950000000	32.487	20.813545	28.140	29.778	5.645
12000000000	29.153	21.033627	26.354	27.335	5.865
12050000000	27.476	21.226532	25.482	26.702	6.141
12100000000	33.131	21.231181	28.454	29.860	5.776
12150000000	35.211	22.551329	30.037	31.865	7.196
12200000000	33.044	22.312856	29.898	31.197	5.166
12250000000	34.323	22.153785	28.602	30.201	5.929
12300000000	33.715	22.415936	29.782	32.068	6.647
12350000000	36.798	23.167951	31.051	33.099	7.221
12400000000	34.269	21.724464	29.374	31.166	7.246
12450000000	36.966	22.617615	30.826	32.676	5.748
12500000000	30.703	22.147884	27.765	29.305	5.436
12550000000	28.564	20.681219	26.948	27.813	4.526
12600000000	28.894	22.136187	27.580	28.281	3.992
12650000000	27.854	21.882025	26.424	27.442	5.235
12700000000	28.613	21.260643	26.957	28.225	5.700
12750000000	26.507	21.706694	25.473	26.167	4.196
12800000000	28.914	20.509552	26.772	27.802	4.732
12850000000	26.631	21.362351	25.627	26.426	4.463
12900000000	24.793	21.067084	23.940	24.602	5.858
12950000000	21.851	19.704408	21.505	21.821	3.708
13000000000	21.520	17.497602	20.575	20.882	4.702
13050000000	27.641	17.607278	24.586	26.185	5.727
13100000000	24.514	17.769000	22.647	23.691	5.315
13150000000	22.808	17.515235	20.848	22.018	7.509
13200000000	26.117	16.284823	22.724	24.145	5.761
13250000000	19.014	16.540017	18.205	18.992	5.294
13300000000	20.114	16.572589	19.286	19.712	4.666
13350000000	16.230	16.722096	16.335	16.142	4.998
13400000000	16.982	13.136230	15.777	16.383	5.990
13450000000	15.341	11.497694	14.008	14.558	6.302
13500000000	14.035	11.172827	12.716	12.812	6.281
13550000000	10.757	9.756991	10.401	10.556	5.654
13600000000	14.887	9.198574	11.702	13.396	7.413
13650000000	10.286	9.595047	9.957	9.794	7.532
13700000000	12.485	14.479954	13.202	12.559	7.105
13750000000	17.630	15.271677	16.726	16.928	5.925
13800000000	23.679	16.539850	19.955	20.536	7.233
13850000000	18.316	16.986551	17.594	17.853	7.435
13900000000	18.225	17.045353	17.725	17.794	7.227
13950000000	16.788	17.685862	17.135	17.317	6.789
14000000000	14.123	16.966864	15.541	15.024	6.679
14050000000	22.408	17.042091	18.119	18.482	6.814
14100000000	20.098	16.309490	17.609	18.374	8.389
14150000000	19.953	15.924771	18.660	19.347	6.323
14200000000	19.750	15.313110	18.191	19.170	6.440
14250000000	18.077	13.480600	16.141	17.113	7.196
14300000000	15.219	12.960745	14.128	13.918	7.368
14350000000	12.167	13.991517	12.824	12.324	6.982
14400000000	6.796	11.686430	8.895	7.524	6.877
14450000000	6.956	10.994888	8.365	7.542	6.017
14500000000	4.576	8.879851	5.875	5.201	6.229
14550000000	5.288	6.375360	5.527	5.423	4.754
14600000000	-4.818	4.691989	-1.613	-3.191	6.244
14650000000	-2.799	3.278478	-1.485	-2.505	5.069
14700000000	-4.409	0.427212	-3.085	-4.191	6.237
14750000000	-5.528	3.522761	-2.781	-4.927	7.098
14800000000	3.371	8.901407	4.356	3.429	5.044
14850000000	10.472	12.450483	10.772	10.601	3.882
14900000000	11.961	14.437750	12.427	11.623	5.448
14950000000	16.228	17.347474	16.686	16.919	6.160
15000000000	15.910	17.277153	16.397	16.179	6.172
15050000000	22.815	15.988655	20.154	21.155	6.911
15100000000	23.638	18.431594	21.593	22.380	6.664
15150000000	24.169	20.531902	22.954	23.381	5.531
15200000000	19.607	22.112781	20.194	19.712	5.687
15250000000	17.923	20.619396	18.375	17.899	4.099
15300000000	22.575	21.594554	22.341	22.416	5.212
15350000000	20.137	20.509421	20.232	19.978	5.613
15400000000	15.492	19.258815	16.367	15.659	4.867
15450000000	14.817	18.804260	16.104	15.749	5.878
15500000000	14.764	15.571681	15.076	15.088	5.801
15550000000	15.942	13.366468	14.811	15.629	5.819
15600000000	10.965	10.683911	10.882	11.198	5.422
15650000000	8.478	5.034234	7.531	8.230	5.416
15700000000	4.352	5.239168	4.601	3.804	6.082
15750000000	7.601	10.654621	8.711	8.378	6.354
15800000000	10.205	12.760660	10.884	9.675	6.739
15850000000	10.266	12.558450	10.936	10.761	4.815
15900000000	15.026	15.079807	15.038	15.539	5.584
15950000000	13.863	16.608450	14.709	13.887	5.446
16000000000	16.302	17.135361	16.610	15.954	5.857
16050000000	14.351	17.711408	15.488	14.666	6.646
16100000000	13.950	18.294227	15.783	15.070	7.281
16150000000	12.936	16.730411	14.980	14.619	7.617
16200000000	17.578	16.319458	16.654	16.543	7.293
16250000000	18.157	18.021448	18.056	18.387	7.424
16300000000	19.099	16.766648	17.481	18.587	8.085
16350000000	14.004	12.876490	13.283	13.723	6.753
16400000000	14.247	9.522437	11.563	12.164	6.701
16450000000	8.657	11.419869	10.615	9.957	7.399
16500000000	13.502	10.786138	12.453	13.209	7.373
16550000000	15.838	12.809625	14.189	14.847	6.469
16600000000	17.403	17.957057	17.659	16.975	6.787
16650000000	17.069	19.679532	18.451	18.466	7.016
16700000000	13.709	20.197038	17.222	16.833	7.015
16750000000	14.011	23.130349	17.904	16.801	6.405
16800000000	18.028	24.385871	20.848	19.094	6.795
16850000000	4.057	23.265166	16.397	14.673	6.673
16900000000	7.397	20.546553	14.344	12.796	6.206
16950000000	4.591	15.917724	10.707	9.685	5.939
17000000000	12.045	11.959256	12.011	12.436	7.076
17050000000	13.715	20.607563	18.418	18.011	7.479
17100000000	11.133	20.057603	15.859	14.566	6.306
17150000000	9.823	22.438128	15.972	14.727	6.627
17200000000	8.808	21.123415	17.423	16.893	7.869
17250000000	11.022	17.855958	14.149	13.124	7.036
17300000000	-2.549	10.554053	7.374	7.299	6.449
17350000000	23.620	11.751264	13.353	13.824	7.640
17400000000	21.714	18.921092	20.016	19.864	7.253
17450000000	13.893	22.813725	18.982	17.738	6.973
17500000000	8.887	24.928295	20.151	19.519	5.459
17550000000	17.348	25.558675	21.610	20.949	6.359
17600000000	19.025	27.528624	22.276	20.817	5.957
17650000000	6.244	29.749208	22.401	20.233	7.061
17700000000	12.716	28.499879	22.638	21.304	7.347
17750000000	18.378	28.860369	24.635	24.066	6.877
17800000000	22.563	29.630474	25.546	24.674	5.912
17850000000	19.102	30.803521	24.409	23.058	5.623
17900000000	16.349	30.002810	23.022	21.407	5.537
17950000000	11.347	30.189823	23.684	22.639	5.543
18000000000	19.852	31.320918	24.069	22.262	5.900
18050000000	24.656	32.268042	27.116	25.573	5.990
18100000000	4.971	31.170441	22.795	21.442	5.349
18150000000	29.375	31.144402	29.985	29.540	6.532
18200000000	23.462	30.316192	26.567	25.958	6.877
18250000000	19.492	30.636201	24.921	23.997	6.857
18300000000	17.188	31.673967	24.790	23.328	6.439
18350000000	22.451	30.937204	26.941	26.536	6.438
18400000000	35.353	29.474568	32.877	33.637	7.256
18450000000	31.608	29.465983	30.870	31.400	7.027
18500000000	33.227	30.910614	32.471	32.658	6.111
18550000000	33.181	30.608700	32.067	31.761	8.101
18600000000	27.832	29.138945	28.147	27.919	4.779
18650000000	27.993	27.936644	27.979	28.125	4.963
18700000000	26.319	29.760175	27.165	26.396	5.330
18750000000	30.368	29.094544	30.050	30.338	5.552
18800000000	29.355	27.095302	28.891	29.295	4.254
18850000000	31.925	27.097659	30.936	32.363	5.764
18900000000	32.317	26.099511	30.900	31.753	5.286
18950000000	24.335	26.483001	24.838	24.275	6.089
19000000000	22.518	23.011321	22.597	22.510	3.949
19050000000	21.815	22.777681	21.980	21.763	4.283
19100000000	19.256	20.202636	19.355	19.270	2.813
19150000000	12.522	16.264961	12.870	12.637	2.864
19200000000	11.419	15.054962	11.835	11.249	3.587
19250000000	11.804	12.071630	11.838	11.700	3.511
19300000000	12.567	10.434314	12.178	12.741	4.547
19350000000	17.071	16.702302	17.018	17.093	3.668
19400000000	20.236	21.116770	20.338	20.263	3.165
19450000000	21.831	23.052126	21.963	21.924	2.917
19500000000	23.895	25.198832	24.005	23.991	2.487
19550000000	23.539	25.221291	23.677	23.535	2.666
19600000000	22.740	24.788365	22.915	22.705	2.971
19650000000	21.903	23.419469	22.037	21.870	2.734
19700000000	22.487	21.503619	22.398	22.567	2.924
19750000000	20.941	20.023548	20.878	20.920	2.199
19800000000	17.016	21.135247	17.312	16.951	2.672
19850000000	17.681	21.387490	17.896	17.641	2.412
19900000000	17.304	19.727255	17.450	17.261	2.556
19950000000	15.791	17.810734	15.921	15.847	2.239
20000000000	15.352	17.054765	15.444	15.384	1.946
