Freq (Hz)	SE_unstirred(dB)	SE_stirred(dB)	SE_tot	<SE point (dB)>	Stdev(SE point (dB))
2050000000	13.950	21.634995	19.118	19.080	7.572
2100000000	16.298	22.679401	20.381	19.348	8.090
2150000000	14.851	24.219596	20.555	19.850	6.177
2200000000	15.102	23.189600	18.907	17.616	7.327
2250000000	14.756	23.082846	20.158	19.028	7.797
2300000000	17.216	24.470111	20.734	19.502	6.151
2350000000	13.210	23.275333	19.298	18.678	6.606
2400000000	12.388	25.451983	19.990	18.865	7.508
2450000000	17.059	25.965163	21.137	20.549	6.757
2500000000	13.775	26.233200	20.269	18.090	6.582
2550000000	18.543	25.390352	21.675	20.252	6.597
2600000000	20.393	25.907225	22.685	21.741	7.314
2650000000	24.629	25.548245	25.030	24.339	6.681
2700000000	17.947	26.050933	22.745	22.310	7.395
2750000000	17.733	26.705981	23.099	21.965	6.986
2800000000	19.407	27.129870	23.788	23.323	6.870
2850000000	20.445	27.470385	24.229	23.341	7.182
2900000000	21.138	27.540492	24.581	23.797	6.972
2950000000	19.196	26.546445	23.266	22.173	6.859
3000000000	10.121	26.724424	22.747	21.404	7.439
3050000000	16.426	27.627403	24.136	23.888	7.201
3100000000	19.635	27.117882	24.545	23.863	6.903
3150000000	15.988	27.149579	23.678	23.042	6.387
3200000000	15.405	25.692895	22.782	22.147	6.499
3250000000	21.103	27.642293	24.717	24.572	7.429
3300000000	11.169	28.688938	23.474	22.081	6.514
3350000000	24.875	29.388183	27.687	27.742	6.465
3400000000	17.035	28.673261	24.373	23.913	7.133
3450000000	14.398	28.154524	23.803	22.469	6.580
3500000000	15.718	29.826282	24.842	23.931	6.885
3550000000	16.083	28.437816	23.212	21.723	6.932
3600000000	17.178	29.072697	23.995	23.057	6.002
3650000000	19.676	29.535991	25.014	23.358	6.147
3700000000	16.370	28.206296	24.336	23.141	7.373
3750000000	17.478	30.937215	25.471	23.940	7.619
3800000000	16.736	29.878148	25.057	23.470	8.318
3850000000	11.842	29.617226	25.394	24.555	7.603
3900000000	17.139	28.841680	23.676	22.891	6.141
3950000000	15.099	30.150221	23.242	21.792	6.736
4000000000	23.489	29.737530	26.189	25.486	5.882
4050000000	17.738	27.829012	24.686	24.587	6.860
4100000000	4.583	28.780502	24.298	24.029	6.141
4150000000	18.659	29.202289	23.821	22.574	5.918
4200000000	14.459	28.533585	25.260	24.567	9.482
4250000000	16.943	28.315346	23.984	22.043	7.515
4300000000	11.189	29.375945	22.747	20.650	7.311
4350000000	13.209	28.783391	22.917	21.157	7.809
4400000000	16.471	29.109393	23.970	22.872	6.716
4450000000	4.884	30.060278	22.313	20.430	6.202
4500000000	4.279	28.460699	22.630	20.441	7.229
4550000000	4.752	29.091973	20.172	18.719	5.038
4600000000	12.135	30.792232	22.883	21.290	5.684
4650000000	17.323	30.167477	24.423	22.549	7.753
4700000000	16.263	29.097409	23.517	22.074	6.593
4750000000	10.617	28.694114	21.539	19.571	8.106
4800000000	11.621	29.084908	20.770	18.622	6.270
4850000000	1.571	30.192247	21.454	19.870	6.196
4900000000	4.486	30.075723	22.351	20.786	6.567
4950000000	4.730	29.322571	20.543	18.045	7.143
5000000000	-0.971	29.156431	21.556	19.877	6.233
5050000000	10.698	29.281689	20.966	19.538	5.105
5100000000	11.780	29.365074	22.354	20.336	6.581
5150000000	9.238	29.903965	19.900	18.414	5.082
5200000000	8.325	28.426142	17.469	15.654	5.297
5250000000	13.865	29.323269	18.799	16.942	5.490
5300000000	13.440	30.018025	20.024	18.309	5.491
5350000000	2.564	28.054961	18.510	16.589	5.229
5400000000	-2.277	25.568005	14.683	12.078	7.229
5450000000	4.759	26.883429	16.534	14.058	6.926
5500000000	8.258	26.175928	16.578	13.530	6.685
5550000000	6.422	25.208207	15.846	13.476	6.270
5600000000	8.498	24.789475	14.700	13.284	4.728
5650000000	9.977	23.667248	14.517	12.678	5.435
5700000000	8.367	23.094749	14.655	13.156	5.846
5750000000	9.663	23.779156	15.569	13.277	6.265
5800000000	4.588	22.447216	12.120	10.430	5.080
5850000000	3.216	22.009457	11.770	10.103	5.098
5900000000	4.275	22.279527	12.124	9.811	5.478
5950000000	4.429	20.111233	11.957	9.890	6.135
6000000000	8.218	19.553373	12.134	9.984	6.390
6050000000	6.460	18.215165	10.220	8.741	4.965
6100000000	7.102	17.237603	10.539	8.823	6.198
6150000000	2.888	14.670517	7.261	5.597	6.216
6200000000	2.649	14.654520	6.211	4.709	5.103
6250000000	3.618	13.625678	5.910	4.215	5.950
6300000000	2.818	13.111227	5.670	3.985	5.394
6350000000	2.421	9.834982	4.261	2.760	5.011
6400000000	-3.256	8.166485	0.930	-1.127	6.725
6450000000	-3.334	5.626283	-1.136	-2.990	5.729
6500000000	-5.496	5.307705	-2.567	-3.925	4.925
6550000000	-6.388	2.330576	-4.263	-5.902	6.303
6600000000	-9.135	-0.389245	-7.199	-8.471	4.453
6650000000	-11.859	-2.565816	-9.322	-11.290	6.053
6700000000	-10.290	-2.670888	-8.445	-9.865	4.935
6750000000	-7.692	0.690626	-5.980	-7.541	5.088
6800000000	-3.910	4.203423	-2.209	-3.596	5.019
6850000000	-5.175	3.861206	-2.718	-4.378	5.901
6900000000	-2.273	5.160894	-0.737	-1.780	4.346
6950000000	0.620	6.779936	2.078	1.119	5.068
7000000000	1.690	8.782900	3.537	2.428	5.743
7050000000	3.656	9.520751	4.907	3.609	5.975
7100000000	3.359	9.300262	4.821	3.732	5.637
7150000000	6.445	9.975121	7.142	6.232	4.912
7200000000	7.577	12.129668	8.548	7.758	5.175
7250000000	7.132	12.220282	8.384	7.066	5.222
7300000000	8.512	12.248830	9.507	8.484	5.233
7350000000	11.735	13.713288	12.173	11.451	5.201
7400000000	18.016	15.048940	16.925	17.598	6.110
7450000000	19.413	17.174446	18.738	18.998	5.492
7500000000	21.375	17.870734	20.037	20.819	5.841
7550000000	31.529	18.227208	23.411	23.726	6.939
7600000000	29.193	23.254604	26.762	27.524	5.595
7650000000	25.691	24.847813	25.469	25.246	5.469
7700000000	24.212	25.488101	24.560	24.687	5.005
7750000000	23.337	25.304971	23.740	23.321	4.766
7800000000	21.681	25.675779	22.298	21.538	4.309
7850000000	20.772	26.387920	21.474	20.710	4.273
7900000000	21.295	26.724320	21.896	21.279	3.583
7950000000	20.524	27.041622	21.601	20.617	4.578
8000000000	17.786	25.900022	19.413	18.347	4.398
8050000000	20.815	23.972618	21.323	21.043	3.544
8100000000	21.343	25.099397	21.981	21.675	3.857
8150000000	18.774	24.797529	20.014	18.753	5.139
8200000000	22.690	24.633313	23.018	22.809	3.975
8250000000	18.595	25.428193	19.823	18.655	4.737
8300000000	20.770	23.352236	21.177	20.881	4.028
8350000000	20.701	24.703023	21.446	20.853	4.974
8400000000	19.852	24.686413	20.996	19.641	5.489
8450000000	19.469	24.223506	20.742	20.203	4.669
8500000000	19.820	22.521202	20.420	19.555	5.368
8550000000	20.384	23.947138	21.229	20.468	5.163
8600000000	19.587	24.172603	20.437	19.560	4.209
8650000000	18.661	22.654332	19.829	19.115	6.241
8700000000	21.075	23.352543	21.683	21.509	5.639
8750000000	19.307	21.755718	19.935	19.439	5.429
8800000000	20.641	23.043194	21.358	20.766	5.236
8850000000	22.055	23.412604	22.383	22.091	5.769
8900000000	22.753	22.775564	22.759	22.949	5.485
8950000000	22.256	23.246747	22.522	22.553	5.264
9000000000	19.844	24.119836	21.189	20.525	5.285
9050000000	21.853	23.763967	22.368	22.804	6.734
9100000000	19.789	22.925474	20.882	20.070	6.421
9150000000	24.034	21.417415	23.236	23.359	5.193
9200000000	23.351	21.937954	22.871	23.051	5.587
9250000000	21.031	22.801753	21.896	21.478	6.571
9300000000	20.517	23.743912	21.866	21.756	6.675
9350000000	23.626	21.560517	22.931	23.212	6.982
9400000000	17.799	21.170277	19.688	19.712	7.089
9450000000	18.569	21.466822	19.920	18.809	8.706
9500000000	22.605	21.730101	22.080	22.758	6.290
9550000000	21.889	21.619644	21.748	23.187	7.986
9600000000	22.918	20.484575	21.473	21.702	6.350
9650000000	18.972	20.948112	20.288	19.629	8.366
9700000000	21.814	21.600554	21.675	21.488	7.714
9750000000	26.405	20.714882	22.701	23.464	7.491
9800000000	29.301	20.549313	23.214	23.516	8.953
9850000000	18.286	18.163355	18.207	18.463	6.825
9900000000	30.004	18.408732	20.349	21.133	8.217
9950000000	19.645	17.591727	18.099	17.733	6.628
10000000000	18.594	17.004590	17.539	17.115	8.287
10050000000	14.348	16.475206	15.708	15.146	8.706
10100000000	24.216	15.480875	16.744	17.178	7.503
10150000000	9.476	14.752814	13.964	12.952	8.221
10200000000	27.922	13.490247	16.353	17.697	8.995
10250000000	22.050	11.199807	13.936	14.964	6.754
10300000000	13.387	9.717997	10.274	10.807	7.093
10350000000	3.752	7.009329	6.376	6.205	7.834
10400000000	-5.502	5.246347	3.288	2.850	8.955
10450000000	7.770	4.066185	4.982	5.100	7.220
10500000000	6.248	4.734003	5.114	5.400	6.860
10550000000	-6.324	5.172303	3.889	4.043	7.167
10600000000	7.168	6.788375	6.888	6.584	7.083
10650000000	8.254	7.786728	7.871	8.168	8.844
10700000000	6.617	10.667228	9.250	9.294	6.848
10750000000	1.353	10.836420	7.228	6.941	6.395
10800000000	6.435	11.524869	9.546	8.127	8.432
10850000000	9.229	12.302609	11.020	10.039	6.859
10900000000	9.579	13.479970	12.227	12.753	7.787
10950000000	11.147	12.206621	11.806	12.121	7.309
11000000000	12.693	12.734502	12.719	12.477	7.253
11050000000	13.597	13.067393	13.308	13.908	8.176
11100000000	9.040	14.272141	12.596	12.271	8.301
11150000000	8.845	13.722109	11.967	10.723	8.058
11200000000	11.321	11.983853	11.763	11.790	7.523
11250000000	5.258	12.485969	10.565	11.019	8.041
11300000000	9.569	11.700891	10.819	11.414	7.340
11350000000	10.277	12.365181	11.657	12.254	7.591
11400000000	0.940	11.042283	9.259	9.344	8.024
11450000000	9.583	11.856009	11.083	11.711	8.330
11500000000	13.334	12.408880	12.770	13.169	8.556
11550000000	11.678	13.210221	12.990	13.197	8.402
11600000000	22.738	13.780278	15.038	14.292	8.347
11650000000	15.956	13.370994	13.737	14.583	7.784
11700000000	12.578	14.651302	13.964	13.615	7.066
11750000000	11.056	16.627902	14.412	13.645	6.700
11800000000	14.049	16.442135	16.030	15.966	8.209
11850000000	8.028	15.928387	14.111	13.167	9.097
11900000000	11.567	17.904069	16.121	15.934	7.508
11950000000	16.123	19.217725	17.812	16.895	7.424
12000000000	16.795	19.279653	18.173	18.130	7.483
12050000000	14.552	18.784071	17.065	16.612	7.231
12100000000	20.179	19.937403	20.039	19.883	8.345
12150000000	10.536	20.725175	18.152	17.366	7.197
12200000000	17.625	21.867609	20.271	19.768	7.921
12250000000	17.801	22.488676	20.465	19.971	7.305
12300000000	8.776	21.479480	17.938	17.536	7.472
12350000000	12.747	20.894082	17.766	16.764	7.738
12400000000	16.508	22.604005	20.045	19.579	6.192
12450000000	19.579	21.270206	20.437	20.392	7.346
12500000000	15.742	21.238355	18.880	17.688	7.948
12550000000	16.330	19.583162	17.860	17.845	7.444
12600000000	15.395	21.990230	20.026	19.872	9.183
12650000000	21.635	20.972224	21.322	20.587	6.942
12700000000	21.757	20.622029	21.009	21.608	7.799
12750000000	17.916	19.702446	18.924	18.548	7.486
12800000000	19.703	21.834511	20.801	21.049	7.536
12850000000	20.081	20.544943	20.300	20.091	7.870
12900000000	17.457	19.977624	18.436	17.941	7.191
12950000000	14.865	17.819249	16.220	16.679	6.822
13000000000	8.885	18.060549	12.843	11.748	5.841
13050000000	11.465	17.236019	13.985	12.552	7.357
13100000000	9.589	18.810478	14.418	14.044	6.004
13150000000	9.126	17.498639	13.419	13.120	6.977
13200000000	10.113	14.792900	13.606	14.397	7.250
13250000000	12.727	16.743346	15.832	15.751	7.658
13300000000	17.816	17.030967	17.304	16.585	6.892
13350000000	19.650	16.398929	17.201	18.128	9.211
13400000000	18.611	15.116357	15.649	15.192	7.834
13450000000	21.242	13.746789	15.461	16.526	7.830
13500000000	23.370	12.764320	14.816	14.656	8.128
13550000000	14.622	12.192639	12.859	14.237	10.108
13600000000	16.953	12.832637	14.367	14.434	6.721
13650000000	15.742	12.101592	13.225	13.622	8.919
13700000000	16.748	14.922517	15.713	16.058	7.547
13750000000	12.793	16.443324	14.629	13.815	7.449
13800000000	7.096	16.750461	12.937	11.490	7.037
13850000000	12.893	16.060861	14.254	13.154	6.675
13900000000	9.085	17.502194	13.522	12.989	5.661
13950000000	15.264	17.775104	16.432	15.511	7.749
14000000000	19.379	16.137670	18.288	18.719	6.002
14050000000	18.327	16.189665	17.450	18.246	6.872
14100000000	14.369	16.241348	15.360	14.705	6.935
14150000000	13.829	15.601097	14.549	13.965	6.890
14200000000	4.386	16.156257	10.109	8.774	7.305
14250000000	8.854	13.698092	11.149	10.184	6.443
14300000000	7.609	12.398328	9.417	9.037	6.139
14350000000	7.589	11.554997	8.900	8.155	6.041
14400000000	7.082	9.996205	7.897	7.263	5.009
14450000000	5.996	10.065280	7.578	6.783	7.441
14500000000	1.222	9.925026	5.725	5.219	6.459
14550000000	-0.651	5.980683	2.518	1.534	6.939
14600000000	-1.587	4.745999	1.606	0.635	7.494
14650000000	1.824	1.394473	1.671	1.794	5.885
14700000000	-1.906	-0.282673	-1.292	-2.158	6.916
14750000000	-0.307	1.397707	0.220	-0.568	5.962
14800000000	-9.828	8.938937	2.194	0.539	6.375
14850000000	-6.214	11.454879	4.721	2.283	8.097
14900000000	-0.658	14.188207	7.068	5.628	6.289
14950000000	8.247	16.677002	12.269	12.348	6.137
15000000000	11.181	17.551501	14.217	14.094	5.211
15050000000	12.709	15.809620	14.077	13.775	6.045
15100000000	13.674	17.116638	15.123	15.041	7.084
15150000000	7.832	20.204316	15.371	13.304	8.053
15200000000	11.596	22.191442	18.387	17.204	6.876
15250000000	14.384	21.026221	18.392	17.633	7.008
15300000000	15.172	21.263951	19.232	19.224	8.680
15350000000	14.167	20.658528	17.993	16.572	6.701
15400000000	17.139	20.261366	18.640	18.217	6.810
15450000000	14.912	19.189963	17.014	15.789	8.111
15500000000	6.612	15.943993	12.360	11.384	6.694
15550000000	1.538	13.230851	7.686	6.412	5.712
15600000000	-2.007	10.638174	3.107	1.427	5.612
15650000000	-10.905	4.531045	-2.158	-2.853	5.446
15700000000	-2.004	5.624492	1.200	0.319	6.595
15750000000	-9.963	10.256600	4.633	2.787	7.535
15800000000	6.013	12.446695	8.382	7.246	6.799
15850000000	5.551	14.362910	10.184	8.632	7.226
15900000000	10.468	14.263359	12.385	11.701	6.895
15950000000	10.127	16.311647	12.831	12.596	5.385
16000000000	7.592	17.128620	13.040	12.300	6.985
16050000000	15.486	17.230279	16.357	16.010	7.663
16100000000	5.999	18.120190	14.094	13.340	6.540
16150000000	11.389	17.910200	15.786	15.499	7.211
16200000000	11.167	17.699508	14.426	13.874	6.699
16250000000	10.883	17.482395	14.344	13.958	5.785
16300000000	10.456	16.172105	13.970	13.060	6.307
16350000000	5.690	13.733482	11.007	10.744	6.838
16400000000	5.797	11.022246	9.394	8.371	6.493
16450000000	10.609	12.200323	11.742	10.435	7.773
16500000000	13.534	11.532457	11.724	12.312	8.168
16550000000	19.606	14.356044	15.000	15.079	8.341
16600000000	30.064	19.648773	20.898	21.809	7.285
16650000000	25.013	20.081833	20.888	20.863	8.269
16700000000	32.459	19.255256	20.449	20.813	7.300
16750000000	17.266	22.143851	21.640	22.000	7.176
16800000000	17.793	25.205127	23.868	23.441	8.570
16850000000	21.692	23.791693	23.118	22.485	8.143
16900000000	10.907	19.079544	17.845	18.495	6.664
16950000000	6.005	15.125691	11.191	10.590	6.738
17000000000	0.380	13.375497	7.016	5.872	5.509
17050000000	4.454	20.871633	11.776	9.968	5.251
17100000000	4.396	21.394950	14.609	13.173	5.939
17150000000	8.182	19.996572	17.387	17.262	7.548
17200000000	18.668	21.382801	20.492	20.870	8.143
17250000000	8.791	16.840589	16.208	16.229	7.515
17300000000	8.328	11.317847	10.317	10.156	7.291
17350000000	3.273	12.312266	8.200	7.602	7.229
17400000000	6.793	18.232610	13.908	13.686	7.737
17450000000	3.928	23.588708	18.030	17.072	7.491
17500000000	-3.330	22.873527	18.195	16.948	7.270
17550000000	-1.126	24.300490	16.600	15.071	6.174
17600000000	4.360	26.215775	16.900	14.749	6.440
17650000000	7.517	27.796753	19.558	17.112	6.318
17700000000	9.801	27.693115	20.132	18.357	5.894
17750000000	13.999	27.394549	20.465	18.951	6.456
17800000000	10.403	29.639096	20.973	18.837	6.208
17850000000	4.976	30.022538	19.236	17.668	5.152
17900000000	0.109	30.147654	19.950	18.201	6.236
17950000000	9.576	28.523807	19.445	17.706	6.094
18000000000	16.348	30.298211	21.552	19.938	5.494
18050000000	10.288	29.192533	19.436	17.525	5.919
18100000000	9.662	31.553018	21.768	20.100	5.611
18150000000	5.111	29.748506	19.808	17.584	6.008
18200000000	8.220	30.044078	20.131	17.875	6.714
18250000000	2.605	29.861098	18.005	16.056	5.519
18300000000	15.544	30.547630	19.662	17.999	4.742
18350000000	5.965	29.757487	18.227	15.887	5.361
18400000000	9.714	28.290723	20.069	18.379	5.901
18450000000	12.100	30.160495	20.925	19.159	5.742
18500000000	8.149	29.085388	17.594	14.846	6.737
18550000000	-4.399	28.309586	15.885	13.719	5.528
18600000000	4.857	28.718809	16.842	15.156	4.858
18650000000	9.757	29.009333	17.446	15.399	5.288
18700000000	5.943	27.052044	14.861	12.886	5.406
18750000000	-3.360	27.555912	14.785	13.014	4.516
18800000000	1.195	26.157969	14.339	12.456	5.188
18850000000	0.319	25.745764	14.410	12.226	6.302
18900000000	3.497	25.120639	13.062	10.837	5.785
18950000000	-1.457	24.117528	10.575	8.598	5.262
19000000000	-4.537	22.023311	9.178	7.244	5.224
19050000000	2.252	20.175225	9.883	6.837	6.410
19100000000	4.880	15.271101	8.968	7.220	6.029
19150000000	-6.507	11.324991	3.716	1.686	6.158
19200000000	-3.006	11.910010	2.101	-0.087	5.877
19250000000	-13.054	11.226011	-1.094	-2.554	4.643
19300000000	-10.595	10.382410	-2.361	-5.062	5.910
19350000000	-24.391	14.083192	2.750	0.198	6.185
19400000000	-0.149	17.204039	7.151	5.472	5.164
19450000000	5.491	17.703239	9.955	8.084	6.367
19500000000	7.738	17.746218	12.808	10.990	7.499
19550000000	5.058	18.489041	13.732	12.649	7.356
19600000000	6.322	18.779443	14.811	13.680	5.774
19650000000	7.360	19.456381	15.416	15.047	6.738
19700000000	9.408	18.546612	16.293	16.002	7.557
19750000000	17.314	16.357516	16.461	16.128	8.019
19800000000	17.219	18.018527	17.868	18.476	7.146
19850000000	16.944	19.254062	18.316	18.012	7.660
19900000000	18.691	16.614207	17.181	17.062	7.364
19950000000	-9.604	16.482236	14.772	14.933	7.769
20000000000	6.125	16.051835	13.815	13.098	7.387
