Freq (Hz)	SE_unstirred(dB)	SE_stirred(dB)	SE_tot	<SE point (dB)>	Stdev(SE point (dB))
2950000000	47.246	38.611140	38.825	39.200	7.532
3000000000	44.905	38.310171	38.329	38.528	7.207
3050000000	38.238	37.651074	37.666	37.467	7.499
3100000000	39.065	38.248016	38.262	38.244	7.560
3150000000	39.259	38.639568	38.644	38.624	7.889
3200000000	33.359	37.857964	37.824	38.185	8.963
3250000000	34.060	37.216810	37.165	37.310	7.395
3300000000	26.362	36.326007	36.299	36.766	7.677
3350000000	42.896	36.197694	36.290	36.082	8.416
3400000000	36.723	36.988222	36.977	37.419	7.268
3450000000	35.116	37.660656	37.572	37.581	7.674
3500000000	20.537	36.840556	36.760	36.761	8.602
3550000000	31.765	37.582434	37.522	37.018	8.637
3600000000	40.110	38.342021	38.344	38.327	7.443
3650000000	41.922	36.567927	36.640	35.878	6.981
3700000000	33.098	35.733007	35.684	36.163	7.968
3750000000	33.808	37.112162	37.071	36.614	8.013
3800000000	31.929	36.798558	36.753	36.957	7.962
3850000000	27.940	35.925441	35.864	35.240	8.513
3900000000	33.130	35.998857	35.879	35.523	7.877
3950000000	28.422	35.553649	35.458	35.446	6.951
4000000000	25.002	36.870472	36.655	37.477	7.674
4050000000	43.640	35.986541	36.206	36.548	7.887
4100000000	38.098	35.606185	35.643	35.521	6.876
4150000000	31.254	35.135662	35.110	35.251	6.818
4200000000	23.778	35.043600	34.961	34.912	7.434
4250000000	30.002	36.546619	36.488	36.077	7.552
4300000000	35.266	35.720052	35.713	35.196	8.489
4350000000	30.969	34.413229	34.357	33.734	8.072
4400000000	36.827	34.346499	34.425	33.777	6.342
4450000000	39.271	35.269102	35.303	34.380	7.629
4500000000	18.563	35.112480	34.929	34.392	7.245
4550000000	38.285	33.061862	33.142	32.587	7.261
4600000000	12.175	34.320464	34.056	33.807	7.561
4650000000	29.367	34.348423	34.280	33.604	8.561
4700000000	34.669	35.410575	35.400	35.404	6.434
4750000000	35.156	33.651253	33.685	33.515	8.366
4800000000	8.991	33.783821	33.618	33.201	7.504
4850000000	57.077	34.638046	34.827	35.045	7.231
4900000000	29.893	34.445479	34.410	34.512	8.024
4950000000	28.845	34.541334	34.521	34.640	7.321
5000000000	35.349	31.179624	31.190	31.047	7.383
5050000000	50.290	33.127440	33.303	32.740	7.596
5100000000	30.075	33.110752	33.036	32.471	8.625
5150000000	27.812	33.604067	33.530	33.324	8.226
5200000000	38.368	31.729153	32.054	33.019	8.874
5250000000	27.092	32.096092	31.983	31.831	7.666
5300000000	23.568	31.220513	30.955	30.886	7.982
5350000000	29.260	29.957217	29.944	29.839	8.505
5400000000	32.035	30.399341	30.401	30.178	7.590
5450000000	20.637	29.967817	29.904	29.451	7.425
5500000000	30.419	30.186717	30.190	30.065	7.291
5550000000	24.076	29.609971	29.557	30.194	7.882
5600000000	28.082	29.196270	29.183	28.745	7.497
5650000000	24.885	28.023251	27.953	28.208	7.840
5700000000	26.202	27.956841	27.936	26.725	9.154
5750000000	22.468	27.537895	27.490	27.763	7.916
5800000000	16.860	26.885778	26.790	27.426	8.167
5850000000	27.431	25.881384	25.966	26.639	8.634
5900000000	24.248	25.922103	25.890	25.520	6.703
5950000000	25.956	24.696106	24.713	24.134	7.592
6000000000	30.156	23.606207	23.813	23.973	8.447
6050000000	26.909	23.620625	23.662	22.995	7.583
6100000000	37.163	23.103120	23.167	23.562	8.302
6150000000	14.250	22.504802	22.443	22.543	7.941
6200000000	25.582	23.225571	23.258	23.107	6.576
6250000000	27.591	21.223349	21.408	22.326	8.403
6300000000	20.726	21.020401	21.010	21.354	8.230
6350000000	24.191	20.405492	20.444	19.677	7.962
6400000000	17.023	18.137556	18.114	17.551	7.196
6450000000	31.520	17.235251	17.276	17.101	8.780
6500000000	26.763	17.311741	17.355	16.748	8.286
6550000000	14.321	16.553894	16.509	16.735	7.484
6600000000	23.056	14.995169	15.139	15.010	8.482
6650000000	17.975	12.892040	12.918	13.575	8.968
6700000000	10.015	12.199543	12.168	10.731	8.976
6750000000	26.458	10.307445	10.388	11.016	7.587
6800000000	6.535	7.707278	7.680	8.012	8.368
6850000000	13.924	5.917936	6.090	6.449	7.516
6900000000	11.806	4.080723	4.384	4.364	7.638
6950000000	10.572	1.168703	1.379	0.959	8.294
7000000000	0.356	2.744396	2.723	2.569	7.190
7050000000	-4.727	6.079261	6.018	5.508	6.826
7100000000	9.779	8.202948	8.237	7.774	6.269
7150000000	17.509	11.578293	11.806	11.805	8.479
7200000000	8.837	13.704001	13.627	13.550	8.023
7250000000	28.901	15.307401	15.405	15.819	7.157
7300000000	12.115	15.823257	15.699	15.121	7.391
7350000000	22.597	17.287046	17.329	17.378	7.997
7400000000	29.143	20.381471	20.534	20.524	7.361
7450000000	24.028	19.671540	19.866	19.632	7.858
7500000000	27.785	20.749686	20.977	21.079	8.337
7550000000	26.450	21.958640	22.017	21.625	7.365
7600000000	20.089	23.658816	23.589	24.082	8.024
7650000000	22.203	25.578937	25.531	25.763	7.370
7700000000	23.174	24.254405	24.237	25.253	8.662
7750000000	33.960	25.308812	25.548	25.811	6.991
7800000000	26.078	26.134881	26.134	26.227	9.686
7850000000	22.716	25.197007	25.151	25.462	7.301
7900000000	40.403	26.952070	27.003	26.223	8.488
7950000000	36.768	26.691063	27.260	27.280	7.198
8000000000	17.993	25.595762	25.594	25.426	6.622
8050000000	24.903	24.365080	24.379	24.156	8.035
8100000000	34.010	24.538933	24.632	24.750	7.507
8150000000	29.638	25.690745	25.711	25.615	7.693
8200000000	20.761	23.811315	23.787	24.466	7.135
8250000000	17.539	21.666454	21.612	22.675	7.687
8300000000	18.810	20.246682	20.205	20.892	7.505
8350000000	-2.485	21.134058	20.714	20.266	7.709
8400000000	17.997	22.201271	22.144	21.691	8.693
8450000000	24.376	20.553919	20.748	20.198	8.214
8500000000	8.617	19.012150	18.894	19.096	7.485
8550000000	11.230	19.200175	19.051	18.401	6.789
8600000000	18.715	19.230076	19.224	19.118	7.832
8650000000	18.334	18.130470	18.135	18.888	8.643
8700000000	7.927	16.531013	15.952	15.884	8.020
8750000000	12.104	17.052761	16.983	16.820	7.140
8800000000	11.928	16.308907	16.228	15.522	7.819
8850000000	19.044	16.703260	16.748	16.545	7.406
8900000000	4.736	15.284103	14.981	16.505	8.345
8950000000	-2.154	13.421588	13.214	13.119	7.892
9000000000	15.535	13.589307	13.642	13.016	7.116
9050000000	18.302	13.856965	13.902	13.758	7.945
9100000000	10.961	12.806786	12.773	13.438	7.438
9150000000	6.659	9.523357	9.481	8.605	7.869
9200000000	9.125	10.286186	10.264	10.295	7.087
9250000000	2.361	8.716610	8.632	8.846	8.095
9300000000	6.091	8.939264	8.810	8.779	8.193
9350000000	-1.814	7.341094	7.054	6.557	7.482
9400000000	-2.298	6.100729	6.012	5.783	8.537
9450000000	9.780	6.870579	6.941	7.002	7.953
9500000000	6.975	4.585746	4.633	4.841	8.001
9550000000	6.853	3.881162	3.981	4.825	7.840
9600000000	3.097	1.982286	2.003	3.061	8.176
9650000000	-0.007	0.866684	0.856	1.108	7.165
9700000000	-7.046	-0.097230	-0.116	0.282	8.106
9750000000	-2.769	-1.535547	-1.565	-1.835	7.508
9800000000	-6.766	-2.143173	-2.305	-2.621	8.333
9850000000	-13.433	-3.220800	-3.562	-3.841	8.173
9900000000	14.489	-1.664417	-1.611	-2.093	8.083
9950000000	3.383	-1.852779	-1.778	-1.005	8.620
10000000000	13.105	-0.948097	-0.865	-0.898	8.504
10050000000	-5.463	0.892933	0.758	0.781	6.431
10100000000	-8.649	2.438216	2.413	2.139	8.931
10150000000	-12.117	2.281518	2.243	1.761	7.535
10200000000	-6.049	3.138603	3.047	2.851	8.150
10250000000	10.954	2.882736	2.973	2.796	7.173
10300000000	1.421	3.447457	3.375	3.580	7.189
10350000000	-1.659	3.605857	3.578	3.121	8.673
10400000000	-8.246	5.123044	5.003	4.776	7.931
10450000000	11.935	5.660480	5.707	4.535	7.593
10500000000	5.306	5.343130	5.343	5.889	7.600
10550000000	0.773	5.345987	5.278	5.819	9.174
10600000000	-0.640	4.740749	4.640	5.219	8.647
10650000000	2.053	6.431000	6.329	5.889	8.136
10700000000	-8.934	5.337438	5.274	5.776	8.503
10750000000	6.141	4.202162	4.320	4.275	7.937
10800000000	3.463	2.783553	2.800	2.397	6.606
10850000000	2.203	1.535606	1.543	1.087	6.676
10900000000	8.452	0.702658	0.764	0.300	8.950
10950000000	-5.510	-1.564456	-1.651	-1.782	9.062
11000000000	-16.677	-1.605063	-1.926	-1.545	7.079
11050000000	4.742	1.247332	1.263	1.415	6.591
11100000000	2.902	3.750179	3.744	3.610	7.270
11150000000	-9.675	7.024716	6.866	7.008	8.417
11200000000	-2.566	4.359862	4.154	4.145	9.059
11250000000	-2.088	-0.763095	-0.779	-1.182	6.708
11300000000	-7.758	-0.427910	-0.486	-0.614	7.493
11350000000	-11.524	-0.579727	-0.936	-1.515	8.664
11400000000	2.506	-1.248647	-1.112	-1.323	7.968
11450000000	-5.820	0.337478	0.230	-0.238	8.217
11500000000	4.915	2.351355	2.493	2.456	7.879
11550000000	0.346	6.466703	6.239	6.106	8.155
11600000000	16.713	7.318911	7.376	7.224	7.191
11650000000	8.930	6.815457	6.858	7.648	7.669
11700000000	-14.374	7.511173	7.381	6.530	7.265
11750000000	-2.728	10.822361	10.771	11.217	7.686
11800000000	5.855	11.338545	11.316	11.517	7.416
11850000000	2.712	11.049478	10.982	11.407	6.668
11900000000	9.417	11.508538	11.492	11.604	9.259
11950000000	10.336	12.913220	12.880	12.034	7.620
12000000000	14.147	15.203938	15.172	14.971	8.125
12050000000	8.145	14.200341	14.023	13.508	6.926
12100000000	12.007	14.116552	14.076	13.838	7.355
12150000000	10.790	16.328711	16.285	16.741	8.302
12200000000	15.230	17.106176	16.905	17.012	8.722
12250000000	17.759	17.404927	17.418	18.032	7.895
12300000000	19.720	17.061354	17.069	17.530	8.524
12350000000	12.771	15.885001	15.870	15.743	6.483
12400000000	16.703	17.642460	17.587	18.055	8.606
12450000000	12.871	18.695541	18.662	18.508	7.680
12500000000	20.163	18.035273	18.064	17.532	7.798
12550000000	11.692	17.604453	17.480	17.978	7.621
12600000000	11.612	16.860316	16.794	16.584	7.172
12650000000	8.307	17.469007	17.331	17.662	8.266
12700000000	28.426	18.056143	18.203	18.373	7.685
12750000000	27.727	16.414005	16.500	17.147	7.473
12800000000	22.516	16.066170	16.237	15.660	8.261
12850000000	15.911	16.737504	16.722	16.979	8.333
12900000000	-9.719	15.850078	15.804	14.998	7.227
12950000000	23.725	15.750954	15.830	15.601	8.543
13000000000	16.777	14.400093	14.499	14.839	7.457
13050000000	14.659	15.050403	15.040	14.780	8.023
13100000000	15.126	14.079344	14.092	14.009	6.558
13150000000	21.316	14.402950	14.443	14.648	6.762
13200000000	-5.744	12.367540	12.305	12.919	8.068
13250000000	31.079	11.623303	11.932	11.562	7.703
13300000000	24.320	10.471858	10.741	10.111	8.452
13350000000	11.602	10.728327	10.733	10.910	6.572
13400000000	6.881	10.797194	10.776	10.836	7.994
13450000000	6.867	8.675452	8.670	8.717	7.341
13500000000	5.240	7.502508	7.433	7.014	7.126
13550000000	21.930	7.622536	7.705	7.836	8.147
13600000000	11.435	5.612703	5.700	6.694	8.645
13650000000	-1.164	3.206337	2.998	2.859	7.904
13700000000	16.206	2.712778	2.822	2.723	7.176
13750000000	-3.313	0.674473	0.517	0.267	7.629
13800000000	14.422	-2.359510	-2.168	-1.124	8.087
13850000000	-7.856	-5.375740	-5.409	-6.821	9.005
13900000000	-6.406	-4.521142	-4.557	-5.017	8.579
13950000000	-0.975	-1.084955	-1.083	-1.884	8.269
14000000000	-32.338	0.638094	0.368	0.467	7.680
14050000000	3.934	1.800887	1.822	1.733	7.575
14100000000	1.873	4.522875	4.499	5.153	7.645
14150000000	10.213	5.453779	5.618	4.994	8.416
14200000000	11.797	9.066826	9.097	9.261	6.982
14250000000	14.512	9.614549	9.714	8.813	7.420
14300000000	11.310	10.237918	10.282	9.682	7.433
14350000000	16.389	11.722742	11.753	11.464	7.494
14400000000	12.694	13.965544	13.869	13.402	6.608
14450000000	5.213	13.545739	13.377	13.828	7.488
14500000000	7.912	13.035841	12.976	12.603	6.867
14550000000	5.883	13.040487	12.922	13.044	8.117
14600000000	13.021	13.195710	13.194	13.369	6.166
14650000000	15.236	12.287135	12.307	12.794	8.033
14700000000	5.168	12.028943	11.872	11.276	7.459
14750000000	4.709	9.788979	9.724	9.696	8.176
14800000000	3.126	8.413506	8.367	8.269	7.720
14850000000	5.058	4.836354	4.850	4.800	8.345
14900000000	-10.067	2.580674	2.477	1.694	8.668
14950000000	9.559	0.189123	0.265	0.863	6.916
15000000000	-10.487	-2.824661	-3.176	-2.980	7.012
15050000000	3.292	-4.241007	-3.883	-3.730	7.476
15100000000	-12.904	-2.018870	-2.140	-1.780	8.184
15150000000	13.204	-2.413868	-2.292	-2.156	8.275
15200000000	-2.943	1.553633	1.517	1.625	8.487
15250000000	3.304	3.317447	3.317	3.412	8.950
15300000000	2.634	5.233572	5.214	5.531	7.858
15350000000	9.307	6.303958	6.314	6.920	9.730
15400000000	16.673	7.583068	7.834	8.407	8.030
15450000000	22.667	9.477739	9.854	9.811	7.416
15500000000	-3.229	11.536449	11.244	11.590	7.723
15550000000	13.983	12.809631	12.817	12.317	7.330
15600000000	16.013	13.901990	13.931	13.480	8.318
15650000000	13.964	12.975051	12.999	13.222	8.722
15700000000	5.959	12.560921	12.278	13.499	8.841
15750000000	10.624	12.650962	12.615	12.284	7.921
15800000000	11.871	11.197927	11.200	11.429	7.879
15850000000	16.242	9.878519	10.100	10.589	6.685
15900000000	20.554	12.113237	12.270	12.933	7.971
15950000000	10.659	12.434715	12.387	12.006	7.600
16000000000	16.686	14.257380	14.316	14.094	7.303
16050000000	27.146	14.534984	14.668	14.439	7.477
16100000000	24.696	14.258063	14.294	14.764	7.504
16150000000	3.556	14.362303	13.938	13.760	7.221
16200000000	17.463	15.311631	15.339	15.470	6.783
16250000000	23.917	15.251070	15.418	15.151	7.780
16300000000	-1.836	16.056755	15.764	16.327	7.559
16350000000	18.828	14.654349	14.693	14.743	7.914
16400000000	13.574	13.079638	13.082	13.031	8.426
16450000000	11.652	12.028758	12.024	11.987	7.998
16500000000	-1.748	7.707274	7.628	7.556	7.600
16550000000	11.776	9.921242	10.011	9.730	7.877
16600000000	24.331	14.156412	14.361	14.719	6.883
16650000000	-9.226	15.900462	15.873	15.832	8.551
16700000000	10.890	17.762702	17.656	17.379	7.089
16750000000	2.116	16.283768	16.260	15.524	9.113
16800000000	25.377	16.868935	16.897	16.953	7.656
16850000000	30.749	16.943737	17.073	17.051	9.263
16900000000	25.768	18.318856	18.444	19.607	8.015
16950000000	25.732	18.333227	18.447	18.958	6.977
17000000000	18.393	16.156082	16.192	16.478	7.449
17050000000	23.741	15.583088	15.872	16.073	8.705
17100000000	17.370	15.845039	15.889	15.343	8.831
17150000000	30.956	15.425778	15.572	15.346	7.282
17200000000	18.136	11.063066	11.401	11.222	7.968
17250000000	20.531	9.211303	9.378	9.347	7.722
17300000000	3.230	2.788511	2.821	2.603	7.765
17350000000	3.584	5.459579	5.346	5.808	7.842
17400000000	4.050	6.945298	6.902	6.344	7.357
17450000000	-3.206	7.601691	7.421	6.624	7.781
17500000000	10.654	8.562386	8.623	8.841	7.836
17550000000	8.487	10.253504	10.217	10.003	6.600
17600000000	10.140	9.316936	9.341	9.217	7.435
17650000000	7.414	11.187118	10.975	10.677	7.391
17700000000	9.670	14.767339	14.752	14.048	7.428
17750000000	24.166	15.507089	15.561	15.714	8.036
17800000000	14.970	13.688302	13.716	13.457	6.400
17850000000	8.449	10.444490	10.437	9.460	7.325
17900000000	4.127	6.880063	6.822	6.684	9.006
17950000000	18.497	5.111145	5.203	4.724	8.049
18000000000	18.116	6.390477	6.454	6.992	7.073
18050000000	7.733	8.037517	8.033	7.565	6.283
18100000000	-6.352	8.634606	8.502	8.555	8.321
18150000000	14.421	8.743615	8.892	8.360	7.295
18200000000	13.191	12.648462	12.656	12.434	7.454
18250000000	20.282	14.218827	14.227	14.856	7.059
18300000000	9.988	13.445425	13.361	13.641	7.348
18350000000	11.445	13.122756	13.086	13.110	8.041
18400000000	18.856	12.891365	13.198	14.569	9.722
18450000000	14.762	14.617268	14.620	14.776	7.645
18500000000	15.351	15.580896	15.577	15.247	7.708
18550000000	17.329	12.453350	12.842	12.978	7.516
18600000000	25.405	12.749220	12.789	12.980	7.827
18650000000	14.412	13.873595	13.881	13.819	8.004
18700000000	11.452	14.187029	14.088	14.141	8.186
18750000000	14.469	12.833744	12.849	13.514	7.349
18800000000	5.900	11.566552	11.414	12.505	8.919
18850000000	15.992	10.739953	10.766	11.190	7.746
18900000000	12.164	13.511545	13.450	13.398	7.494
18950000000	-7.598	10.965981	10.767	10.611	7.638
19000000000	9.302	8.435279	8.456	8.680	7.839
19050000000	3.271	9.090158	8.791	8.620	7.118
19100000000	15.787	8.703358	8.833	8.596	7.503
19150000000	8.734	8.417196	8.420	8.881	7.363
19200000000	9.954	4.693968	4.906	4.960	7.330
19250000000	7.969	4.947473	5.036	5.675	7.382
19300000000	-2.457	4.191884	3.980	3.677	7.881
19350000000	-5.666	1.610933	1.567	1.340	7.361
19400000000	3.813	0.511871	0.680	1.134	8.239
19450000000	-1.501	-0.166928	-0.207	-0.678	7.652
19500000000	-4.981	0.878521	0.796	0.915	7.703
19550000000	8.407	3.595273	3.690	3.818	7.434
19600000000	7.041	5.384095	5.450	5.704	8.044
19650000000	22.574	5.960456	6.206	6.263	8.200
19700000000	14.869	8.739720	8.804	8.196	5.963
19750000000	7.606	9.336785	9.303	9.820	7.260
19800000000	9.336	9.441756	9.441	9.240	8.975
19850000000	8.286	10.448956	10.426	10.719	7.699
19900000000	21.944	11.843011	11.872	11.929	7.657
19950000000	10.177	11.703274	11.672	11.685	7.343
20000000000	17.936	10.399018	10.478	10.517	8.281
